Australian Bureau of Statistics

"2011 Census - Counting Persons, Place of Usual Residence"
"QALFP Non-School Qualification: Field of Study and OCCP Occupation by SEXP Sex, MDCP Social Marital Status and AGE5P Age in Five Year Groups by CITP Australian Citizenship and QALLP Non-School Qualification: Level of Education"
"Counting: Persons, Place of Usual Residence"

Filters:
"Default Summation","Persons, Place of Usual Residence"
"CITP Australian Citizenship","Australian"
"QALLP Non-School Qualification: Level of Education","Bachelor Degree Level"

,"SEXP Sex","Male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Machinery Operators and Drivers",0,0,0,0,0,0,8,19,17,27,28,18,15,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,10,5,3,8,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,0,10,10,12,16,15,14,18,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,3,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,3,8,3,9,7,11,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,8,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,4,6,10,22,42,33,102,223,247,249,171,114,37,10,5,0,0,0,0,0,3,0,0,3,0,0,0,4,13,6,5,0,4,0,0,0,0,0,0,0,0,68,30,24,11,15,11,16,16,46,53,47,21,33,35,7,0,0,0,0,0,0,0,13,70,92,65,40,38,33,22,10,13,5,6,0,0,0,0,0,0,0,0,0,7,4,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,10,8,15,11,14,9,8,7,12,12,4,3,0,0,0,
"Automotive Engineering and Technology","Managers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Machinery Operators and Drivers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mechanical and Industrial Engineering and Technology","Managers",0,0,0,0,0,30,115,249,284,253,240,215,117,42,10,4,0,0,0,0,0,0,0,0,0,3,29,33,30,21,11,12,14,5,0,0,0,0,0,0,0,0,0,0,0,0,22,59,31,32,32,25,25,14,18,0,0,0,4,0,0,0,0,0,0,0,0,0,4,6,7,13,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,10,4,4,5,3,0,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,11,170,295,419,347,280,263,239,139,54,21,3,3,0,0,0,0,0,0,0,0,35,150,88,54,43,23,15,11,13,0,0,0,0,0,0,0,0,0,0,0,0,288,359,137,83,54,40,40,33,15,6,8,0,0,0,0,0,0,0,0,0,0,3,18,38,24,40,20,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,15,13,7,0,8,5,0,0,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,23,64,78,94,107,96,71,48,9,3,0,0,0,0,0,0,0,0,0,0,8,16,9,11,6,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,21,20,21,14,16,12,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,4,5,5,13,8,10,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,9,27,63,46,40,50,43,30,22,6,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,3,4,11,12,6,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,11,13,16,18,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,8,8,15,16,19,20,13,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,3,8,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
,"Machinery Operators and Drivers",0,0,0,0,0,0,14,22,34,49,55,41,22,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,6,10,10,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,3,14,19,18,24,31,33,31,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,13,5,12,6,7,5,8,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,3,9,7,7,5,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,3,3,12,22,33,58,50,106,197,225,220,134,94,48,11,0,0,0,0,0,0,3,3,3,4,8,8,0,9,14,11,9,0,0,3,0,0,0,0,0,0,0,59,32,15,18,20,22,18,40,55,69,41,40,26,25,3,0,0,0,0,0,0,3,0,23,35,15,13,13,12,7,8,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,8,3,9,6,7,4,6,4,0,3,0,0,0,0,
"Civil Engineering","Managers",0,0,0,0,3,43,203,385,380,329,284,357,187,76,24,10,3,4,0,0,0,0,0,0,0,3,34,48,32,30,20,15,19,13,3,0,0,0,0,0,0,0,0,0,0,0,30,53,41,51,52,21,33,44,20,5,9,0,0,0,0,0,0,0,0,0,0,0,3,29,28,31,20,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,10,3,4,4,3,7,0,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,28,282,547,629,494,495,433,514,390,163,57,26,10,0,0,0,0,0,0,0,0,78,249,121,64,50,35,21,20,21,3,0,0,0,0,0,0,0,0,0,0,0,638,627,200,126,91,64,88,93,43,18,9,3,0,0,0,0,0,0,0,0,0,8,58,101,102,54,45,26,13,3,0,0,0,0,0,0,0,0,0,0,0,0,11,47,22,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,88,31,26,11,13,0,0,0,0,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,4,41,76,63,80,69,62,49,18,7,0,0,0,0,0,0,0,0,0,0,0,8,3,12,3,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,19,15,14,12,18,12,9,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,13,16,6,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,3,3,4,0,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,3,3,8,10,15,8,14,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,4,6,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,3,10,37,79,63,62,72,76,45,20,12,3,4,0,0,0,0,0,0,0,0,0,10,8,6,12,7,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,25,21,12,18,10,12,11,12,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,10,28,29,34,19,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,8,8,4,0,3,0,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,4,8,18,13,16,24,13,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,3,3,7,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
,"Machinery Operators and Drivers",0,0,0,0,0,0,7,12,25,49,36,37,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,4,4,7,10,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,3,7,9,18,27,25,28,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,11,11,7,4,3,6,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,0,6,7,4,17,7,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,7,3,10,29,35,39,50,128,296,364,307,244,196,96,9,3,0,0,0,0,0,3,10,8,4,4,3,3,8,27,12,8,4,4,0,0,0,0,0,0,0,0,65,54,21,17,12,16,30,47,87,60,76,69,43,50,16,4,0,0,0,0,0,0,10,48,49,37,37,22,9,12,4,11,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,3,3,6,10,8,3,4,3,12,6,3,0,0,0,0,
"Geomatic Engineering","Managers",0,0,0,0,0,3,17,51,62,59,65,72,40,14,6,3,3,0,0,0,0,0,0,0,0,0,3,3,3,3,3,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,8,105,236,328,276,275,326,376,132,70,41,10,3,0,0,0,0,0,0,0,0,11,103,66,55,31,28,23,26,9,3,3,0,0,0,0,0,0,0,0,0,0,96,194,91,60,48,42,53,64,22,19,5,0,0,0,0,0,0,0,0,0,0,0,13,31,50,23,12,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,6,9,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,23,12,7,5,3,3,0,0,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,3,14,14,14,14,21,23,8,3,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,3,14,4,3,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,0,4,3,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,4,8,15,7,10,24,29,7,3,3,3,0,0,0,0,0,0,0,0,0,0,8,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,5,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,0,5,4,3,7,17,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Machinery Operators and Drivers",0,0,0,0,0,0,0,3,3,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,0,0,3,4,0,13,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,0,5,0,3,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,0,0,6,3,14,16,38,80,132,140,98,74,21,3,0,0,0,0,0,0,0,4,0,0,4,0,0,3,3,4,5,3,0,0,0,0,0,0,0,0,0,5,10,3,9,11,6,9,21,24,35,34,25,24,12,0,0,0,0,0,0,0,0,5,9,29,12,10,5,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,4,3,0,0,0,0,3,0,0,0,0,0,
"Electrical and Electronic Engineering and Technology","Managers",0,0,0,0,0,48,194,390,445,475,399,287,172,78,17,7,4,0,0,0,0,0,0,0,0,4,19,31,37,33,43,26,12,10,0,0,0,0,0,0,0,0,0,0,0,0,14,65,72,56,55,55,46,40,27,7,3,0,0,0,0,0,0,0,0,0,0,0,12,30,41,23,29,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,6,0,8,3,0,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,13,351,804,1105,990,892,770,569,309,124,47,3,3,0,0,0,0,0,0,0,0,38,217,166,107,80,74,47,27,12,8,0,0,0,0,0,0,0,0,0,0,0,305,753,379,283,178,175,141,106,52,15,12,3,0,0,0,0,0,0,0,0,0,0,71,120,146,104,63,36,27,8,0,0,0,0,0,0,0,0,0,0,0,0,3,17,13,13,7,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,59,46,25,15,10,12,4,0,0,0,0,0,0,0,0,0,
