Australian Bureau of Statistics

"2016 Census - Counting Persons, Place of Usual Residence (MB)"
"QALFP - 4 Digit Level and OCCP - 1 Digit Level by SEXP Sex, MDCP Social Marital Status and AGE5P - Age in Five Year Groups by CITP Australian Citizenship and QALLP - 1 Digit Level"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"
"CITP Australian Citizenship","Australian"
"QALLP - 1 Digit Level","Bachelor Degree Level"

,"SEXP Sex","Male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mechanical and Industrial Engineering and Technology","Managers",0,0,0,0,0,22,163,246,365,339,317,225,171,78,22,10,6,0,0,0,0,0,0,0,0,4,30,39,17,36,21,14,16,11,3,9,0,0,0,0,0,0,0,0,0,0,29,64,53,35,29,36,31,30,15,8,0,0,0,0,0,0,0,0,0,0,0,0,4,16,18,18,21,13,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,3,0,9,0,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,9,172,388,521,483,367,331,289,203,93,29,13,5,0,0,0,0,0,0,0,0,54,210,99,70,33,30,19,19,10,3,0,0,0,0,0,0,0,0,0,0,3,295,487,158,75,63,51,51,37,35,10,7,0,0,0,0,0,0,0,0,0,0,0,15,44,46,34,25,21,6,4,0,0,0,0,0,0,0,0,0,0,0,0,11,18,6,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,45,15,10,7,6,9,5,5,0,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,26,89,172,174,154,159,93,82,29,5,7,0,0,0,0,0,0,0,0,0,10,34,25,10,12,11,4,0,4,7,0,0,0,0,0,0,0,0,0,0,0,57,88,38,34,21,22,16,15,13,8,3,0,0,0,0,0,0,0,0,0,0,0,3,9,8,3,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,3,3,5,23,8,18,13,9,9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22,18,4,8,6,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,6,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,15,51,80,100,81,60,78,40,17,9,0,0,0,0,0,0,0,0,0,0,0,8,13,5,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,28,27,14,15,13,8,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,12,20,26,26,23,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,0,16,4,3,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,5,16,19,22,19,18,20,21,18,3,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,28,8,3,6,3,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,4,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,
,"Machinery Operators and Drivers",0,0,0,0,0,10,28,42,60,47,61,69,44,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,7,5,8,4,4,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,3,3,6,36,45,49,45,47,35,18,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,5,3,6,0,0,0,0,0,0,0,0,0,0,0,18,26,3,4,3,9,5,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,6,8,12,15,7,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,7,40,65,80,87,138,182,329,514,383,284,134,61,22,0,0,0,0,0,0,3,8,13,10,12,7,8,11,20,23,14,8,5,3,0,0,0,0,0,0,0,113,84,36,17,36,41,39,42,80,89,81,71,45,26,14,3,0,0,0,0,0,3,8,31,32,28,17,23,24,14,12,15,12,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,5,0,7,11,8,7,9,9,3,3,0,0,0,0,
"Civil Engineering","Managers",0,0,0,0,3,74,235,379,496,442,358,295,313,101,42,23,0,0,0,0,0,0,0,0,0,9,72,54,49,28,29,28,19,7,9,5,0,0,0,0,0,0,0,0,0,0,66,147,62,38,51,57,48,33,40,15,8,3,0,0,0,0,0,0,0,0,0,0,6,24,37,40,31,18,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,3,13,8,7,8,0,0,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,28,402,626,689,654,553,468,435,396,212,69,17,8,0,0,0,0,0,0,0,0,85,458,181,59,58,44,26,25,22,12,6,3,0,0,0,0,0,0,0,0,6,682,1124,272,107,109,111,65,71,59,32,16,8,0,0,0,0,0,0,0,0,0,6,58,109,131,104,54,42,25,5,0,0,0,0,0,0,0,0,0,0,0,0,17,80,30,17,9,10,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,137,161,38,27,25,11,10,8,0,0,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,22,68,96,122,107,110,90,56,28,7,3,0,0,0,0,0,0,0,0,0,10,20,22,13,5,16,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,45,92,30,19,19,10,16,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,25,18,14,4,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,0,8,0,3,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,7,9,11,16,9,13,13,11,3,3,0,0,0,0,0,0,0,0,0,0,0,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,3,5,6,0,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,10,12,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,0,0,0,0,3,4,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,5,21,55,90,91,91,63,77,67,30,12,6,0,0,0,0,0,0,0,0,0,3,21,18,11,11,6,15,4,6,3,0,0,0,0,0,0,0,0,0,0,0,51,99,16,15,7,9,13,13,6,3,0,0,0,0,0,0,0,0,0,0,0,5,8,16,24,39,32,26,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,3,9,3,3,8,7,5,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,5,9,13,19,21,13,20,14,8,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,23,9,0,6,3,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,
,"Machinery Operators and Drivers",0,0,0,0,0,3,18,16,27,40,56,37,38,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,12,6,5,3,3,8,11,4,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,4,14,23,27,26,41,29,32,4,5,4,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,32,29,11,13,0,5,7,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,5,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,3,6,6,9,6,7,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,7,0,0,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,22,26,46,67,63,88,128,403,593,538,334,234,109,46,3,0,0,0,0,0,5,14,9,7,10,6,8,20,18,33,29,11,0,5,0,0,0,0,0,0,3,130,139,39,31,30,35,31,82,107,141,87,100,62,47,29,9,0,0,0,0,0,0,17,50,52,64,33,45,23,22,16,13,6,7,0,0,0,0,0,0,0,0,0,5,9,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,22,5,10,3,8,12,13,12,10,9,15,5,0,0,0,0,
"Geomatic Engineering","Managers",0,0,0,0,0,0,17,58,78,62,54,75,56,19,13,4,3,0,0,0,0,0,0,0,0,0,5,9,4,7,4,11,6,3,3,0,0,0,0,0,0,0,0,0,0,0,3,6,4,3,4,6,9,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,18,6,11,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,0,87,245,315,373,268,245,279,263,74,32,20,6,0,0,0,0,0,0,0,0,8,90,91,46,52,35,19,18,22,9,5,0,0,0,0,0,0,0,0,0,0,86,149,87,54,50,51,40,64,52,19,10,0,0,0,0,0,0,0,0,0,0,4,5,27,38,38,26,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,4,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,19,16,15,6,4,5,6,0,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,3,6,10,19,26,21,9,19,9,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4,7,13,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,0,0,0,5,3,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,3,11,11,24,15,15,14,20,8,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,3,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,5,6,4,11,6,12,12,16,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Machinery Operators and Drivers",0,0,0,0,0,0,0,0,0,4,3,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,0,4,0,3,0,10,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,3,9,10,19,12,10,36,147,170,164,148,88,39,3,0,0,0,0,0,0,0,0,0,0,3,0,6,0,11,10,6,9,0,0,0,0,0,0,0,0,0,10,9,15,9,9,12,10,23,34,37,47,35,35,32,0,4,0,0,0,0,0,0,0,0,16,18,4,13,9,9,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,8,0,4,0,0,0,0,0,
"Electrical and Electronic Engineering and Technology","Managers",0,0,0,0,3,23,242,399,525,532,459,398,206,106,36,16,0,0,0,0,0,0,0,0,0,0,18,29,47,46,28,47,25,11,7,0,0,0,0,0,0,0,0,0,0,0,15,43,53,45,64,58,70,49,40,13,4,7,0,0,0,0,0,0,0,0,0,0,5,36,72,46,40,28,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,11,10,5,6,0,3,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,14,189,869,1226,1315,1056,916,658,443,201,55,15,0,3,0,0,0,0,0,0,0,35,188,147,123,97,88,69,45,17,10,6,0,0,0,0,0,0,0,0,0,0,303,506,382,240,227,158,176,143,77,30,11,3,0,0,0,0,0,0,0,0,0,4,38,212,215,156,95,66,37,5,3,0,0,0,0,0,0,0,0,0,0,0,7,19,19,14,10,7,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,40,53,33,34,32,12,12,10,3,0,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,4,32,169,312,314,367,364,277,148,66,13,3,0,0,0,0,0,0,0,0,0,0,22,31,33,28,16,27,25,15,0,0,0,0,0,0,0,0,0,0,0,0,30,95,80,66,61,55,60,50,31,17,7,0,0,0,0,0,0,0,0,0,0,0,0,25,32,22,20,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,8,6,10,0,3,4,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,0,19,17,30,31,31,19,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,14,10,6,4,10,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,15,14,11,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,3,0,4,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,4,69,102,107,107,107,82,61,24,5,5,0,0,0,0,0,0,0,0,0,0,5,17,10,7,5,13,7,8,0,0,0,0,0,0,0,0,0,0,0,0,16,31,17,24,22,24,14,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,53,68,49,51,41,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,15,10,6,13,7,3,3,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,3,29,29,40,37,52,43,15,8,9,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,5,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,25,12,3,11,5,8,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,27,14,8,5,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,6,3,0,0,0,0,0,0,0,0,0,
,"Machinery Operators and Drivers",0,0,0,0,0,8,37,49,58,88,85,67,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,7,12,12,20,11,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,8,21,27,61,53,79,49,42,13,3,4,0,0,0,0,0,0,0,0,0,0,4,3,5,3,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,15,16,11,10,14,12,11,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,15,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,5,10,11,18,19,20,19,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,5,3,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,4,5,3,6,7,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,13,52,86,161,152,213,317,598,803,633,443,231,91,30,3,0,0,0,0,0,4,6,5,13,18,9,19,26,46,34,40,13,7,5,0,0,0,0,0,0,0,101,70,70,59,54,84,106,145,161,181,147,110,61,51,30,0,0,0,0,0,0,0,24,136,142,88,66,57,47,47,21,13,10,9,0,0,0,0,0,0,0,0,0,0,5,3,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,5,15,16,24,19,21,10,9,5,0,0,0,0,0,
"Aerospace Engineering and Technology","Managers",0,0,0,0,0,11,42,38,64,55,45,29,9,9,7,0,0,0,0,0,0,0,0,0,0,9,16,16,10,12,3,4,8,0,3,0,0,0,0,0,0,0,0,0,0,0,24,39,16,12,0,3,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,5,81,212,192,155,130,87,78,45,23,10,0,0,0,0,0,0,0,0,0,0,34,90,68,40,17,18,9,5,0,5,0,0,0,0,0,0,0,0,0,0,0,140,240,82,52,22,23,19,17,13,4,6,0,0,0,0,0,0,0,0,0,0,6,18,19,26,20,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,16,6,8,3,0,0,0,0,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,7,28,34,28,31,27,13,8,6,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,13,4,5,9,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,0,7,9,4,7,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,6,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,3,10,16,16,15,11,9,0,5,3,3,0,0,0,0,0,0,0,0,0,0,5,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,34,14,9,5,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,3,0,3,0,0,4,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,6,7,8,8,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,21,5,4,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Machinery Operators and Drivers",0,0,0,0,0,5,3,6,3,12,12,11,7,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
