AGEP Age,MDCP Social Marital Status,LFSP Labour Force Status,No children,1 child,2 children,3 children,4 children,5 children,6 children,7 children,8 children,Not applicable,Total
28,Not married,"Unemployed, looking for part-time work",39,34,19,9,3,0,0,0,0,74,187
28,Not married,Not in the labour force,440,292,269,160,50,13,0,0,0,873,2095
28,Not married,Not stated,17,3,0,0,0,0,0,0,0,47,70
28,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
29,Married in a registered marriage,"Employed, worked full-time",1177,379,313,77,12,5,0,0,0,3696,5652
29,Married in a registered marriage,"Employed, worked part-time",230,618,672,193,43,0,3,0,0,329,2094
29,Married in a registered marriage,"Employed, away from work",95,210,167,31,13,3,0,0,0,215,731
29,Married in a registered marriage,"Unemployed, looking for full-time work",20,11,10,4,0,0,0,0,0,70,117
29,Married in a registered marriage,"Unemployed, looking for part-time work",3,16,39,16,3,0,0,0,0,14,95
29,Married in a registered marriage,Not in the labour force,101,639,986,548,160,36,6,5,0,150,2634
29,Married in a registered marriage,Not stated,0,3,9,5,3,0,0,0,0,16,35
29,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
29,Married in a de facto marriage,"Employed, worked full-time",1330,139,108,23,8,0,0,0,0,2589,4186
29,Married in a de facto marriage,"Employed, worked part-time",207,207,151,49,5,0,0,0,0,272,891
29,Married in a de facto marriage,"Employed, away from work",49,65,37,4,5,0,0,0,0,137,293
29,Married in a de facto marriage,"Unemployed, looking for full-time work",29,10,4,3,3,0,0,0,0,68,120
29,Married in a de facto marriage,"Unemployed, looking for part-time work",4,13,28,8,0,0,0,0,0,11,66
29,Married in a de facto marriage,Not in the labour force,54,203,277,155,54,10,3,0,0,99,869
29,Married in a de facto marriage,Not stated,0,0,3,0,0,0,0,0,0,5,16
29,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
29,Not married,"Employed, worked full-time",2430,176,67,23,3,3,0,0,0,5025,7727
29,Not married,"Employed, worked part-time",525,185,137,44,5,0,0,0,0,921,1816
29,Not married,"Employed, away from work",184,18,16,4,3,0,0,0,0,328,553
29,Not married,"Unemployed, looking for full-time work",134,18,11,8,0,3,0,0,0,507,675
29,Not married,"Unemployed, looking for part-time work",40,33,23,6,3,0,0,0,0,77,186
29,Not married,Not in the labour force,424,265,281,189,67,27,0,0,0,837,2088
29,Not married,Not stated,9,4,3,0,0,0,0,0,0,35,60
29,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
30,Married in a registered marriage,"Employed, worked full-time",1186,390,429,105,23,0,0,0,0,4250,6386
30,Married in a registered marriage,"Employed, worked part-time",226,732,976,303,55,0,0,0,0,431,2726
30,Married in a registered marriage,"Employed, away from work",76,237,188,43,7,3,0,0,0,234,792
30,Married in a registered marriage,"Unemployed, looking for full-time work",23,9,17,14,0,0,0,0,0,87,153
30,Married in a registered marriage,"Unemployed, looking for part-time work",7,28,44,13,9,0,0,0,0,14,113
30,Married in a registered marriage,Not in the labour force,105,628,1088,680,192,60,13,0,0,169,2928
30,Married in a registered marriage,Not stated,7,10,17,8,0,0,0,0,0,17,61
30,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
30,Married in a de facto marriage,"Employed, worked full-time",1174,166,90,34,5,0,0,0,0,2428,3903
30,Married in a de facto marriage,"Employed, worked part-time",181,234,212,61,14,3,0,0,0,269,978
30,Married in a de facto marriage,"Employed, away from work",69,58,36,7,4,0,0,0,0,119,302
30,Married in a de facto marriage,"Unemployed, looking for full-time work",30,8,7,3,3,0,0,0,0,71,126
30,Married in a de facto marriage,"Unemployed, looking for part-time work",4,18,16,3,3,0,0,0,0,8,46
30,Married in a de facto marriage,Not in the labour force,47,215,240,162,47,10,6,3,0,101,833
30,Married in a de facto marriage,Not stated,0,3,0,0,0,0,0,0,0,5,12
30,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
30,Not married,"Employed, worked full-time",2214,186,78,26,5,0,0,0,0,4560,7073
30,Not married,"Employed, worked part-time",481,187,176,57,10,0,0,0,0,846,1763
30,Not married,"Employed, away from work",154,25,19,10,4,0,0,0,0,346,551
30,Not married,"Unemployed, looking for full-time work",107,16,16,5,0,0,0,0,0,371,520
30,Not married,"Unemployed, looking for part-time work",18,30,18,14,9,0,0,0,0,57,154
30,Not married,Not in the labour force,411,240,256,185,67,22,7,0,0,870,2046
30,Not married,Not stated,6,0,0,3,0,0,0,0,0,29,41
30,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
31,Married in a registered marriage,"Employed, worked full-time",1114,438,476,161,25,6,3,0,0,4561,6790
31,Married in a registered marriage,"Employed, worked part-time",181,711,1104,378,77,11,3,0,0,411,2880
31,Married in a registered marriage,"Employed, away from work",64,219,196,65,10,0,0,0,0,240,795
31,Married in a registered marriage,"Unemployed, looking for full-time work",25,12,21,7,3,0,0,0,0,99,165
31,Married in a registered marriage,"Unemployed, looking for part-time work",5,36,56,16,3,0,0,0,0,15,129
31,Married in a registered marriage,Not in the labour force,102,601,1127,669,232,77,12,3,0,197,3012
31,Married in a registered marriage,Not stated,3,5,17,9,0,0,0,0,0,14,49
31,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
31,Married in a de facto marriage,"Employed, worked full-time",975,147,120,40,8,0,0,0,0,2309,3602
31,Married in a de facto marriage,"Employed, worked part-time",136,192,212,70,12,5,0,0,0,265,892
31,Married in a de facto marriage,"Employed, away from work",48,52,41,12,0,0,0,0,0,136,287
31,Married in a de facto marriage,"Unemployed, looking for full-time work",17,3,8,6,0,0,0,0,0,55,90
31,Married in a de facto marriage,"Unemployed, looking for part-time work",7,9,20,3,3,0,0,0,0,8,55
31,Married in a de facto marriage,Not in the labour force,57,204,246,165,48,14,3,0,0,93,830
31,Married in a de facto marriage,Not stated,3,3,3,3,0,0,0,0,0,4,10
31,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
31,Not married,"Employed, worked full-time",1873,226,94,24,8,0,0,0,0,4063,6280
31,Not married,"Employed, worked part-time",424,211,189,70,17,4,0,0,0,756,1663
31,Not married,"Employed, away from work",133,23,18,9,0,0,0,0,0,346,524
31,Not married,"Unemployed, looking for full-time work",90,25,18,10,0,0,0,0,0,361,493
31,Not married,"Unemployed, looking for part-time work",21,22,32,15,8,0,0,0,0,58,146
31,Not married,Not in the labour force,333,203,289,205,77,29,4,6,0,813,1968
31,Not married,Not stated,13,3,4,0,0,0,0,0,0,40,58
31,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
32,Married in a registered marriage,"Employed, worked full-time",986,465,601,184,37,5,0,0,0,5201,7484
32,Married in a registered marriage,"Employed, worked part-time",181,677,1375,500,99,16,0,0,0,454,3296
32,Married in a registered marriage,"Employed, away from work",61,194,206,84,18,3,0,0,0,278,850
32,Married in a registered marriage,"Unemployed, looking for full-time work",27,13,21,8,0,0,0,0,0,82,144
32,Married in a registered marriage,"Unemployed, looking for part-time work",5,19,50,28,10,4,0,0,0,6,117
32,Married in a registered marriage,Not in the labour force,99,558,1288,786,301,80,28,7,3,224,3372
32,Married in a registered marriage,Not stated,0,4,8,5,3,0,0,0,0,18,39
32,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
32,Married in a de facto marriage,"Employed, worked full-time",790,172,131,40,15,0,0,0,0,2188,3338
32,Married in a de facto marriage,"Employed, worked part-time",115,179,240,64,14,0,0,0,0,221,840
32,Married in a de facto marriage,"Employed, away from work",37,43,40,17,0,0,0,0,0,119,250
32,Married in a de facto marriage,"Unemployed, looking for full-time work",17,4,8,0,4,0,0,0,0,79,107
32,Married in a de facto marriage,"Unemployed, looking for part-time work",6,13,14,9,0,0,0,0,0,9,45
32,Married in a de facto marriage,Not in the labour force,47,145,240,141,67,27,8,6,0,103,781
32,Married in a de facto marriage,Not stated,3,3,4,0,0,0,0,0,0,9,13
32,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
32,Not married,"Employed, worked full-time",1742,193,120,34,5,0,0,0,0,3696,5792
32,Not married,"Employed, worked part-time",368,217,186,65,19,3,0,0,0,760,1612
32,Not married,"Employed, away from work",127,28,21,11,0,0,0,0,0,243,435
32,Not married,"Unemployed, looking for full-time work",81,14,17,13,5,0,0,0,0,360,485
32,Not married,"Unemployed, looking for part-time work",21,27,31,16,8,8,3,0,0,64,173
32,Not married,Not in the labour force,304,209,271,172,70,35,16,6,4,755,1843
32,Not married,Not stated,10,0,3,0,0,0,0,0,0,33,51
32,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
33,Married in a registered marriage,"Employed, worked full-time",846,439,713,242,48,8,0,0,0,5751,8051
33,Married in a registered marriage,"Employed, worked part-time",181,691,1631,614,108,16,7,0,0,535,3783
33,Married in a registered marriage,"Employed, away from work",54,163,237,95,14,4,0,0,0,308,881
33,Married in a registered marriage,"Unemployed, looking for full-time work",11,12,32,12,3,0,0,0,0,84,154
33,Married in a registered marriage,"Unemployed, looking for part-time work",12,26,68,24,5,0,0,0,0,19,161
33,Married in a registered marriage,Not in the labour force,96,534,1310,894,374,104,27,12,4,227,3572
33,Married in a registered marriage,Not stated,0,8,9,14,6,0,0,0,0,15,45
33,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
33,Married in a de facto marriage,"Employed, worked full-time",779,156,136,42,9,0,0,0,0,2064,3184
33,Married in a de facto marriage,"Employed, worked part-time",97,158,223,76,19,3,0,0,0,245,822
33,Married in a de facto marriage,"Employed, away from work",30,49,44,18,4,3,0,0,0,116,263
33,Married in a de facto marriage,"Unemployed, looking for full-time work",16,6,13,3,0,0,0,0,0,73,106
33,Married in a de facto marriage,"Unemployed, looking for part-time work",0,7,11,5,3,0,0,0,0,6,44
33,Married in a de facto marriage,Not in the labour force,40,160,249,156,84,26,6,7,0,121,845
33,Married in a de facto marriage,Not stated,3,3,0,0,0,0,0,0,0,0,12
33,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
33,Not married,"Employed, worked full-time",1601,211,149,32,11,0,0,0,0,3540,5550
33,Not married,"Employed, worked part-time",354,201,271,95,18,11,0,0,0,624,1575
33,Not married,"Employed, away from work",98,26,20,22,7,0,0,0,0,273,442
33,Not married,"Unemployed, looking for full-time work",72,16,20,11,3,3,0,0,0,317,450
33,Not married,"Unemployed, looking for part-time work",23,24,28,19,3,0,0,0,0,46,141
33,Not married,Not in the labour force,329,223,274,185,99,26,18,9,0,731,1887
33,Not married,Not stated,4,0,3,0,0,0,0,0,0,30,48
33,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
34,Married in a registered marriage,"Employed, worked full-time",821,504,895,313,62,5,7,0,0,6258,8856
34,Married in a registered marriage,"Employed, worked part-time",178,659,1918,732,157,23,4,0,0,590,4265
34,Married in a registered marriage,"Employed, away from work",56,171,234,90,20,5,0,0,0,351,920
34,Married in a registered marriage,"Unemployed, looking for full-time work",19,8,33,13,3,3,0,0,0,95,166
34,Married in a registered marriage,"Unemployed, looking for part-time work",8,18,78,34,9,0,0,0,0,12,164
34,Married in a registered marriage,Not in the labour force,90,499,1391,997,392,113,38,11,0,283,3811
34,Married in a registered marriage,Not stated,0,9,16,10,0,3,0,0,0,22,62
34,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
34,Married in a de facto marriage,"Employed, worked full-time",680,143,170,45,11,0,0,0,0,1969,3023
34,Married in a de facto marriage,"Employed, worked part-time",114,153,261,94,22,3,0,0,4,237,893
34,Married in a de facto marriage,"Employed, away from work",37,57,39,15,7,0,0,0,0,121,287
34,Married in a de facto marriage,"Unemployed, looking for full-time work",15,6,9,3,3,0,0,0,0,80,113
34,Married in a de facto marriage,"Unemployed, looking for part-time work",4,4,8,8,3,0,0,0,0,3,35
34,Married in a de facto marriage,Not in the labour force,46,140,246,171,69,23,11,3,3,114,825
34,Married in a de facto marriage,Not stated,3,0,3,3,0,0,0,0,0,3,13
34,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
34,Not married,"Employed, worked full-time",1548,201,170,49,11,0,0,0,0,3388,5366
34,Not married,"Employed, worked part-time",317,222,267,91,40,6,3,0,0,593,1541
34,Not married,"Employed, away from work",80,29,26,10,0,0,0,0,0,254,399
34,Not married,"Unemployed, looking for full-time work",84,23,27,16,4,0,0,0,0,331,482
34,Not married,"Unemployed, looking for part-time work",18,24,29,18,4,0,0,0,0,54,149
34,Not married,Not in the labour force,291,215,277,205,104,38,11,0,3,770,1907
34,Not married,Not stated,10,3,0,0,0,0,0,0,0,18,36
34,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
35,Married in a registered marriage,"Employed, worked full-time",693,500,984,364,97,14,0,0,0,6973,9620
35,Married in a registered marriage,"Employed, worked part-time",165,651,2191,914,207,22,8,5,0,698,4865
35,Married in a registered marriage,"Employed, away from work",38,154,230,120,29,6,0,0,0,373,949
35,Married in a registered marriage,"Unemployed, looking for full-time work",14,10,41,20,3,0,0,0,0,119,209
35,Married in a registered marriage,"Unemployed, looking for part-time work",6,24,78,48,7,4,0,0,0,15,183
35,Married in a registered marriage,Not in the labour force,95,468,1434,1047,411,138,46,13,4,332,3985
35,Married in a registered marriage,Not stated,0,6,25,21,3,0,0,0,0,14,63
35,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
35,Married in a de facto marriage,"Employed, worked full-time",591,146,182,48,15,3,3,0,0,2005,2983
35,Married in a de facto marriage,"Employed, worked part-time",113,173,284,121,35,9,3,0,0,239,978
35,Married in a de facto marriage,"Employed, away from work",34,51,45,14,5,0,0,0,0,108,255
35,Married in a de facto marriage,"Unemployed, looking for full-time work",8,0,8,7,0,0,0,0,0,61,89
35,Married in a de facto marriage,"Unemployed, looking for part-time work",3,11,8,6,5,0,0,0,0,11,48
35,Married in a de facto marriage,Not in the labour force,36,154,263,171,86,38,12,10,6,116,898
35,Married in a de facto marriage,Not stated,0,0,3,4,0,0,0,0,0,5,19
35,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
35,Not married,"Employed, worked full-time",1451,267,204,80,15,0,0,0,0,3428,5445
35,Not married,"Employed, worked part-time",299,249,323,135,25,10,0,0,0,614,1660
35,Not married,"Employed, away from work",108,28,21,11,4,0,0,0,0,242,416
35,Not married,"Unemployed, looking for full-time work",55,22,23,17,3,0,0,0,0,357,474
35,Not married,"Unemployed, looking for part-time work",18,27,34,16,9,0,3,0,0,49,146
35,Not married,Not in the labour force,274,203,272,211,97,36,11,6,0,835,1927
35,Not married,Not stated,13,3,0,6,0,0,0,0,0,36,57
35,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
36,Married in a registered marriage,"Employed, worked full-time",731,537,1188,431,84,18,4,0,0,7253,10249
36,Married in a registered marriage,"Employed, worked part-time",178,623,2415,1055,247,50,15,0,0,692,5287
36,Married in a registered marriage,"Employed, away from work",50,139,249,140,27,3,3,0,0,385,988
36,Married in a registered marriage,"Unemployed, looking for full-time work",19,12,35,12,11,3,0,0,0,134,225
36,Married in a registered marriage,"Unemployed, looking for part-time work",8,15,107,39,8,3,0,0,0,16,194
36,Married in a registered marriage,Not in the labour force,117,458,1419,1055,452,127,69,13,10,330,4058
36,Married in a registered marriage,Not stated,0,4,15,14,8,0,0,0,0,32,68
36,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
36,Married in a de facto marriage,"Employed, worked full-time",571,172,178,79,17,6,3,0,0,2016,3038
36,Married in a de facto marriage,"Employed, worked part-time",97,154,290,138,18,7,0,3,0,266,977
36,Married in a de facto marriage,"Employed, away from work",28,35,49,19,3,3,0,0,0,126,255
36,Married in a de facto marriage,"Unemployed, looking for full-time work",15,0,6,4,3,0,0,0,0,75,102
36,Married in a de facto marriage,"Unemployed, looking for part-time work",3,3,18,10,4,0,0,0,0,5,47
36,Married in a de facto marriage,Not in the labour force,36,153,253,155,79,30,16,0,0,126,852
36,Married in a de facto marriage,Not stated,3,6,0,3,0,0,0,0,0,7,16
36,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
36,Not married,"Employed, worked full-time",1380,267,251,78,17,6,0,0,0,3452,5458
36,Not married,"Employed, worked part-time",303,270,360,141,42,11,0,0,0,659,1790
36,Not married,"Employed, away from work",93,37,28,10,4,0,0,0,0,232,397
36,Not married,"Unemployed, looking for full-time work",65,29,22,13,5,0,0,0,0,336,480
36,Not married,"Unemployed, looking for part-time work",8,32,31,20,3,4,0,0,0,66,169
36,Not married,Not in the labour force,295,195,309,216,121,54,21,12,0,776,1988
36,Not married,Not stated,10,8,4,4,0,0,0,0,0,34,63
36,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
37,Married in a registered marriage,"Employed, worked full-time",666,528,1340,495,107,21,0,0,0,7328,10492
37,Married in a registered marriage,"Employed, worked part-time",176,591,2488,1120,243,45,3,3,3,741,5405
37,Married in a registered marriage,"Employed, away from work",36,108,215,104,25,6,0,0,0,371,868
37,Married in a registered marriage,"Unemployed, looking for full-time work",13,3,37,15,5,3,0,0,0,125,211
37,Married in a registered marriage,"Unemployed, looking for part-time work",5,17,92,34,13,0,0,0,0,26,189
37,Married in a registered marriage,Not in the labour force,91,389,1413,1015,425,145,58,18,8,347,3912
37,Married in a registered marriage,Not stated,0,7,15,18,5,3,0,0,0,18,61
37,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
37,Married in a de facto marriage,"Employed, worked full-time",490,186,217,58,17,6,0,0,0,1901,2875
37,Married in a de facto marriage,"Employed, worked part-time",118,162,319,115,37,9,0,0,0,228,984
37,Married in a de facto marriage,"Employed, away from work",27,34,37,13,4,0,0,0,0,118,235
37,Married in a de facto marriage,"Unemployed, looking for full-time work",18,4,6,5,0,0,0,0,0,69,109
37,Married in a de facto marriage,"Unemployed, looking for part-time work",0,3,16,3,8,0,0,0,0,3,34
37,Married in a de facto marriage,Not in the labour force,30,121,213,139,66,27,7,0,4,140,758
37,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,8,12
37,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
37,Not married,"Employed, worked full-time",1325,254,253,71,12,3,4,0,0,3070,5001
37,Not married,"Employed, worked part-time",263,246,349,167,37,14,0,0,0,648,1720
37,Not married,"Employed, away from work",96,29,20,6,5,3,0,0,0,228,394
37,Not married,"Unemployed, looking for full-time work",70,21,18,17,6,3,0,0,0,331,467
37,Not married,"Unemployed, looking for part-time work",18,21,31,19,3,0,0,0,0,57,154
37,Not married,Not in the labour force,291,154,288,187,108,49,25,10,3,784,1893
37,Not married,Not stated,4,0,3,0,0,0,0,0,0,38,49
37,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
38,Married in a registered marriage,"Employed, worked full-time",587,493,1345,530,130,28,0,0,0,7007,10130
38,Married in a registered marriage,"Employed, worked part-time",166,555,2474,1151,228,47,12,3,0,743,5382
38,Married in a registered marriage,"Employed, away from work",44,109,210,118,19,7,0,3,0,362,867
38,Married in a registered marriage,"Unemployed, looking for full-time work",7,9,32,27,9,0,0,0,0,127,212
38,Married in a registered marriage,"Unemployed, looking for part-time work",4,18,86,55,13,6,0,0,0,21,212
38,Married in a registered marriage,Not in the labour force,101,414,1345,1050,428,129,56,18,14,341,3898
38,Married in a registered marriage,Not stated,0,0,20,12,7,3,0,0,0,16,62
38,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
38,Married in a de facto marriage,"Employed, worked full-time",446,169,182,69,25,11,3,0,0,1634,2535
38,Married in a de facto marriage,"Employed, worked part-time",98,162,255,97,34,16,0,0,0,201,859
38,Married in a de facto marriage,"Employed, away from work",25,29,38,18,8,3,0,0,0,104,227
38,Married in a de facto marriage,"Unemployed, looking for full-time work",8,4,6,4,3,0,0,0,0,64,96
38,Married in a de facto marriage,"Unemployed, looking for part-time work",5,6,24,9,3,0,0,0,0,14,53
38,Married in a de facto marriage,Not in the labour force,30,102,219,136,79,27,12,3,0,113,721
38,Married in a de facto marriage,Not stated,0,0,3,4,0,0,0,0,0,3,15
38,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
38,Not married,"Employed, worked full-time",1219,308,311,114,20,4,0,0,0,2821,4799
38,Not married,"Employed, worked part-time",238,278,369,153,48,6,4,0,0,596,1701
38,Not married,"Employed, away from work",69,35,47,10,3,0,0,0,0,199,366
38,Not married,"Unemployed, looking for full-time work",62,28,19,15,6,3,5,0,0,251,381
38,Not married,"Unemployed, looking for part-time work",4,23,34,23,16,6,0,0,0,35,138
38,Not married,Not in the labour force,317,184,254,195,104,45,17,0,0,732,1839
38,Not married,Not stated,3,3,4,4,0,0,0,0,0,23,43
38,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
39,Married in a registered marriage,"Employed, worked full-time",638,499,1474,570,137,24,5,7,0,7241,10597
39,Married in a registered marriage,"Employed, worked part-time",195,537,2638,1215,296,53,14,3,0,803,5756
39,Married in a registered marriage,"Employed, away from work",46,70,202,105,35,8,3,0,0,399,873
39,Married in a registered marriage,"Unemployed, looking for full-time work",14,20,49,16,5,0,0,0,0,127,237
39,Married in a registered marriage,"Unemployed, looking for part-time work",4,22,84,40,8,4,0,0,0,23,186
39,Married in a registered marriage,Not in the labour force,97,351,1400,986,396,126,43,23,5,393,3818
39,Married in a registered marriage,Not stated,7,7,20,3,5,3,0,0,0,22,69
39,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
39,Married in a de facto marriage,"Employed, worked full-time",428,161,222,80,24,3,0,0,0,1569,2493
39,Married in a de facto marriage,"Employed, worked part-time",79,150,260,100,27,12,3,0,0,211,834
39,Married in a de facto marriage,"Employed, away from work",23,35,42,17,4,0,0,0,0,105,232
39,Married in a de facto marriage,"Unemployed, looking for full-time work",15,4,12,3,5,0,0,0,0,53,82
39,Married in a de facto marriage,"Unemployed, looking for part-time work",0,10,19,7,5,0,0,0,0,3,42
39,Married in a de facto marriage,Not in the labour force,38,99,198,130,47,20,7,3,0,109,654
39,Married in a de facto marriage,Not stated,4,0,5,0,0,0,0,0,0,4,14
39,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
39,Not married,"Employed, worked full-time",1275,306,332,128,35,6,0,0,0,2756,4831
39,Not married,"Employed, worked part-time",251,267,400,172,58,8,8,3,0,527,1692
39,Not married,"Employed, away from work",75,21,24,18,3,0,0,0,0,181,331
39,Not married,"Unemployed, looking for full-time work",58,22,23,15,7,4,3,0,0,254,383
39,Not married,"Unemployed, looking for part-time work",18,20,39,26,11,0,0,0,0,49,164
39,Not married,Not in the labour force,283,203,239,180,101,45,11,9,0,700,1777
39,Not married,Not stated,11,0,3,4,3,0,0,0,0,26,44
39,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
40,Married in a registered marriage,"Employed, worked full-time",584,530,1655,683,170,31,8,0,0,7386,11063
40,Married in a registered marriage,"Employed, worked part-time",191,558,2703,1269,304,50,20,7,3,808,5910
40,Married in a registered marriage,"Employed, away from work",36,79,181,102,26,4,0,0,0,392,824
40,Married in a registered marriage,"Unemployed, looking for full-time work",12,15,53,19,8,3,0,0,0,156,260
40,Married in a registered marriage,"Unemployed, looking for part-time work",5,14,106,66,9,3,0,0,0,30,233
40,Married in a registered marriage,Not in the labour force,129,334,1375,975,419,134,48,25,9,455,3907
40,Married in a registered marriage,Not stated,3,5,18,19,9,0,0,0,0,16,72
40,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
40,Married in a de facto marriage,"Employed, worked full-time",437,166,245,80,22,4,0,0,0,1509,2465
40,Married in a de facto marriage,"Employed, worked part-time",99,151,248,102,36,9,0,0,0,224,869
40,Married in a de facto marriage,"Employed, away from work",25,24,28,8,4,3,0,0,0,68,165
40,Married in a de facto marriage,"Unemployed, looking for full-time work",0,6,7,7,8,0,0,0,0,60,89
40,Married in a de facto marriage,"Unemployed, looking for part-time work",3,0,13,5,0,0,0,0,0,12,33
40,Married in a de facto marriage,Not in the labour force,47,86,178,100,50,22,6,5,3,109,610
40,Married in a de facto marriage,Not stated,0,3,3,0,0,0,0,0,0,3,10
40,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
40,Not married,"Employed, worked full-time",1249,324,363,125,35,6,0,0,0,2710,4807
40,Not married,"Employed, worked part-time",263,246,422,203,64,7,5,0,0,565,1782
40,Not married,"Employed, away from work",83,29,34,17,8,0,3,0,0,192,364
40,Not married,"Unemployed, looking for full-time work",43,23,26,12,10,3,0,0,0,255,377
40,Not married,"Unemployed, looking for part-time work",21,16,31,21,12,3,0,0,0,57,151
40,Not married,Not in the labour force,278,182,244,185,106,40,16,6,4,755,1824
40,Not married,Not stated,9,4,3,3,0,0,0,0,0,17,38
40,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
41,Married in a registered marriage,"Employed, worked full-time",519,466,1595,632,160,35,14,0,0,6808,10225
41,Married in a registered marriage,"Employed, worked part-time",171,534,2485,1179,232,47,15,0,0,744,5410
41,Married in a registered marriage,"Employed, away from work",36,49,174,94,27,10,4,0,0,370,767
41,Married in a registered marriage,"Unemployed, looking for full-time work",19,18,52,28,9,0,0,0,0,134,260
41,Married in a registered marriage,"Unemployed, looking for part-time work",3,23,78,53,16,3,0,0,0,19,199
41,Married in a registered marriage,Not in the labour force,115,295,1248,791,353,120,44,15,10,432,3426
41,Married in a registered marriage,Not stated,5,9,13,10,4,0,3,0,0,25,74
41,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
41,Married in a de facto marriage,"Employed, worked full-time",324,141,216,74,23,3,0,0,0,1264,2053
41,Married in a de facto marriage,"Employed, worked part-time",65,128,200,88,33,4,3,0,0,184,701
41,Married in a de facto marriage,"Employed, away from work",20,27,23,6,3,0,0,0,0,82,162
41,Married in a de facto marriage,"Unemployed, looking for full-time work",4,7,3,10,0,0,0,0,0,45,67
41,Married in a de facto marriage,"Unemployed, looking for part-time work",0,3,10,5,0,0,0,0,0,6,21
41,Married in a de facto marriage,Not in the labour force,32,72,135,86,45,16,3,4,0,90,496
41,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,5,12
41,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
41,Not married,"Employed, worked full-time",1016,258,361,155,36,5,3,3,0,2345,4191
41,Not married,"Employed, worked part-time",264,196,373,161,53,7,4,0,0,461,1522
41,Not married,"Employed, away from work",57,26,30,14,3,0,0,0,0,167,309
41,Not married,"Unemployed, looking for full-time work",45,9,19,25,10,0,0,0,0,223,332
41,Not married,"Unemployed, looking for part-time work",14,15,19,23,7,3,0,0,0,43,132
41,Not married,Not in the labour force,217,121,220,151,82,42,18,12,4,700,1569
41,Not married,Not stated,4,0,7,0,0,0,0,0,0,26,38
41,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0
42,Married in a registered marriage,"Employed, worked full-time",461,470,1564,648,156,39,6,3,3,6602,9955
42,Married in a registered marriage,"Employed, worked part-time",142,484,2359,1158,268,44,18,3,3,792,5280
42,Married in a registered marriage,"Employed, away from work",34,51,171,83,25,3,0,0,0,358,720
42,Married in a registered marriage,"Unemployed, looking for full-time work",11,11,31,23,12,0,0,0,0,128,216
42,Married in a registered marriage,"Unemployed, looking for part-time work",4,18,88,48,20,3,0,0,0,11,187
42,Married in a registered marriage,Not in the labour force,111,318,1074,744,311,123,47,10,13,459,3207
42,Married in a registered marriage,Not stated,0,4,3,10,6,3,0,0,0,29,65
42,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0
