AGEP Age,MDCP Social Marital Status,LFSP Labour Force Status,No children,One child,Two children,Three children,Four children,Five children,Six children,Seven children,Eight or more children,Not stated,Not applicable,Total
28,Married in a registered marriage,"Employed, worked part-time",202,423,413,99,25,4,0,0,0,14,254,1438
28,Married in a registered marriage,"Employed, away from work",60,176,122,29,4,0,0,0,0,12,108,518
28,Married in a registered marriage,"Unemployed, looking for full-time work",24,8,4,3,0,0,0,0,0,3,66,112
28,Married in a registered marriage,"Unemployed, looking for part-time work",7,16,20,8,0,0,0,0,0,0,5,68
28,Married in a registered marriage,Not in the labour force,104,425,594,301,78,15,5,4,0,18,116,1655
28,Married in a registered marriage,Not stated,4,6,4,6,0,0,0,0,0,4,11,36
28,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
28,Married in a de facto marriage,"Employed, worked full-time",1475,143,79,12,0,0,0,0,4,36,2380,4127
28,Married in a de facto marriage,"Employed, worked part-time",241,218,168,36,3,0,0,0,0,4,292,974
28,Married in a de facto marriage,"Employed, away from work",47,71,33,11,0,0,0,0,0,3,109,273
28,Married in a de facto marriage,"Unemployed, looking for full-time work",32,8,13,5,0,0,0,0,0,4,85,138
28,Married in a de facto marriage,"Unemployed, looking for part-time work",9,14,15,3,0,0,0,0,0,0,18,69
28,Married in a de facto marriage,Not in the labour force,58,193,229,115,23,7,3,0,0,0,120,746
28,Married in a de facto marriage,Not stated,0,0,3,0,0,0,0,0,0,0,7,16
28,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
28,Not married,"Employed, worked full-time",2694,162,58,6,0,0,0,0,0,83,4961,7974
28,Not married,"Employed, worked part-time",748,177,112,31,3,0,0,0,0,22,1379,2468
28,Not married,"Employed, away from work",159,32,13,6,0,0,0,0,0,15,393,609
28,Not married,"Unemployed, looking for full-time work",155,26,18,3,0,0,0,0,0,6,640,844
28,Not married,"Unemployed, looking for part-time work",46,22,33,5,4,0,0,0,0,0,101,217
28,Not married,Not in the labour force,609,270,260,145,42,13,0,0,0,29,1195,2564
28,Not married,Not stated,16,3,0,0,0,0,0,0,0,5,56,76
28,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
29,Married in a registered marriage,"Employed, worked full-time",1007,311,224,61,10,0,4,0,0,22,2772,4417
29,Married in a registered marriage,"Employed, worked part-time",186,503,559,163,34,4,4,0,0,10,325,1776
29,Married in a registered marriage,"Employed, away from work",58,227,140,26,10,0,0,0,0,10,135,604
29,Married in a registered marriage,"Unemployed, looking for full-time work",21,11,14,5,0,0,0,0,0,0,75,128
29,Married in a registered marriage,"Unemployed, looking for part-time work",3,21,46,16,6,0,0,0,0,0,4,91
29,Married in a registered marriage,Not in the labour force,70,437,688,350,109,24,3,0,3,16,132,1836
29,Married in a registered marriage,Not stated,3,0,8,0,0,0,0,0,0,3,11,32
29,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
29,Married in a de facto marriage,"Employed, worked full-time",1243,148,89,21,8,3,0,0,0,32,2426,3967
29,Married in a de facto marriage,"Employed, worked part-time",212,185,189,65,6,0,0,0,0,4,313,978
29,Married in a de facto marriage,"Employed, away from work",51,74,44,15,3,0,0,0,0,3,124,309
29,Married in a de facto marriage,"Unemployed, looking for full-time work",23,10,7,0,0,0,0,0,0,0,86,134
29,Married in a de facto marriage,"Unemployed, looking for part-time work",9,7,10,12,0,0,0,0,0,0,14,48
29,Married in a de facto marriage,Not in the labour force,58,204,232,142,36,16,4,5,0,4,95,799
29,Married in a de facto marriage,Not stated,0,0,6,0,0,0,0,0,0,0,3,8
29,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
29,Not married,"Employed, worked full-time",2339,154,57,11,7,0,0,0,0,72,4496,7135
29,Not married,"Employed, worked part-time",639,164,127,22,3,0,0,0,0,23,1197,2168
29,Not married,"Employed, away from work",136,25,19,8,0,0,0,0,0,16,306,505
29,Not married,"Unemployed, looking for full-time work",159,18,24,11,6,0,0,0,0,9,517,737
29,Not married,"Unemployed, looking for part-time work",39,27,25,12,0,0,0,0,0,6,107,215
29,Not married,Not in the labour force,520,258,275,154,47,23,4,0,0,52,1098,2436
29,Not married,Not stated,14,5,3,0,0,0,0,0,0,5,50,75
29,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
30,Married in a registered marriage,"Employed, worked full-time",921,371,333,90,17,0,0,0,0,26,3538,5296
30,Married in a registered marriage,"Employed, worked part-time",212,589,743,236,44,3,0,3,0,14,395,2250
30,Married in a registered marriage,"Employed, away from work",51,208,178,44,9,0,0,0,0,9,176,672
30,Married in a registered marriage,"Unemployed, looking for full-time work",20,8,28,6,0,0,0,0,0,0,76,133
30,Married in a registered marriage,"Unemployed, looking for part-time work",4,28,45,14,0,0,0,0,0,0,14,116
30,Married in a registered marriage,Not in the labour force,77,545,787,455,164,41,9,6,4,30,175,2282
30,Married in a registered marriage,Not stated,0,0,9,3,0,0,0,0,0,4,14,33
30,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
30,Married in a de facto marriage,"Employed, worked full-time",1128,157,94,27,4,0,0,0,0,18,2426,3856
30,Married in a de facto marriage,"Employed, worked part-time",198,217,190,51,15,4,0,0,0,5,306,979
30,Married in a de facto marriage,"Employed, away from work",41,53,42,22,5,0,0,0,0,0,119,289
30,Married in a de facto marriage,"Unemployed, looking for full-time work",26,3,10,4,3,0,0,0,0,0,91,134
30,Married in a de facto marriage,"Unemployed, looking for part-time work",7,11,17,3,3,0,0,0,0,0,9,52
30,Married in a de facto marriage,Not in the labour force,48,177,237,140,64,17,8,0,0,3,115,809
30,Married in a de facto marriage,Not stated,5,0,0,0,0,0,0,0,0,0,6,15
30,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
30,Not married,"Employed, worked full-time",2052,175,87,17,4,0,0,0,0,60,4234,6623
30,Not married,"Employed, worked part-time",568,209,149,43,6,5,0,0,0,30,1052,2058
30,Not married,"Employed, away from work",133,26,16,5,0,0,0,0,0,16,302,503
30,Not married,"Unemployed, looking for full-time work",134,29,26,9,3,0,0,0,0,4,486,694
30,Not married,"Unemployed, looking for part-time work",43,23,33,10,0,0,0,0,0,0,94,198
30,Not married,Not in the labour force,507,242,252,164,74,29,6,0,4,42,1098,2420
30,Not married,Not stated,12,5,0,0,0,0,0,0,0,5,45,67
30,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
31,Married in a registered marriage,"Employed, worked full-time",838,433,402,107,29,0,0,0,0,34,4229,6067
31,Married in a registered marriage,"Employed, worked part-time",166,620,928,292,49,8,6,0,0,17,413,2502
31,Married in a registered marriage,"Employed, away from work",56,218,182,56,18,3,0,0,0,5,216,755
31,Married in a registered marriage,"Unemployed, looking for full-time work",23,16,15,3,0,0,0,0,0,0,89,143
31,Married in a registered marriage,"Unemployed, looking for part-time work",11,20,50,30,7,0,0,0,0,0,11,130
31,Married in a registered marriage,Not in the labour force,87,498,861,474,192,44,24,0,3,16,210,2418
31,Married in a registered marriage,Not stated,0,4,12,4,3,0,0,0,0,3,10,33
31,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
31,Married in a de facto marriage,"Employed, worked full-time",940,166,101,28,5,0,0,0,0,17,2340,3605
31,Married in a de facto marriage,"Employed, worked part-time",155,204,200,60,3,0,0,0,0,8,290,926
31,Married in a de facto marriage,"Employed, away from work",45,61,60,15,3,0,0,0,0,0,107,288
31,Married in a de facto marriage,"Unemployed, looking for full-time work",14,4,14,0,0,0,0,0,0,0,74,115
31,Married in a de facto marriage,"Unemployed, looking for part-time work",12,14,8,15,0,0,0,0,0,0,5,52
31,Married in a de facto marriage,Not in the labour force,52,167,224,146,54,17,3,0,0,4,109,782
31,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,4,9
31,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
31,Not married,"Employed, worked full-time",1830,177,100,26,7,0,0,0,0,42,3928,6109
31,Not married,"Employed, worked part-time",545,195,148,44,15,3,0,0,0,23,951,1925
31,Not married,"Employed, away from work",113,28,23,6,0,0,0,0,0,9,268,442
31,Not married,"Unemployed, looking for full-time work",101,30,28,7,0,0,0,0,0,9,492,674
31,Not married,"Unemployed, looking for part-time work",36,15,20,7,0,0,0,0,0,0,106,192
31,Not married,Not in the labour force,462,204,236,172,90,25,11,5,0,26,1098,2324
31,Not married,Not stated,16,0,6,6,0,0,0,0,0,7,30,60
31,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
32,Married in a registered marriage,"Employed, worked full-time",788,448,563,133,21,9,0,0,0,30,4635,6640
32,Married in a registered marriage,"Employed, worked part-time",175,633,1095,379,74,14,3,3,0,12,514,2895
32,Married in a registered marriage,"Employed, away from work",42,188,219,66,14,4,0,0,0,4,208,733
32,Married in a registered marriage,"Unemployed, looking for full-time work",19,14,27,15,0,0,0,0,0,3,104,183
32,Married in a registered marriage,"Unemployed, looking for part-time work",4,14,47,26,5,0,0,0,0,0,12,117
32,Married in a registered marriage,Not in the labour force,91,449,887,571,195,57,11,6,5,12,233,2519
32,Married in a registered marriage,Not stated,5,0,11,5,0,0,0,0,0,0,13,39
32,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
32,Married in a de facto marriage,"Employed, worked full-time",822,179,121,31,11,0,0,0,0,14,2197,3375
32,Married in a de facto marriage,"Employed, worked part-time",132,188,234,65,19,6,0,0,0,4,231,871
32,Married in a de facto marriage,"Employed, away from work",42,60,39,20,0,0,0,0,0,8,87,262
32,Married in a de facto marriage,"Unemployed, looking for full-time work",20,10,10,0,0,0,0,0,0,0,78,125
32,Married in a de facto marriage,"Unemployed, looking for part-time work",11,12,14,0,0,0,0,0,0,0,11,51
32,Married in a de facto marriage,Not in the labour force,48,159,221,136,60,26,8,5,0,9,120,789
32,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,9,8
32,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
32,Not married,"Employed, worked full-time",1599,205,101,30,8,0,0,0,0,43,3586,5575
32,Not married,"Employed, worked part-time",455,184,166,54,13,3,0,0,0,14,861,1749
32,Not married,"Employed, away from work",105,15,15,6,0,0,0,0,0,11,251,405
32,Not married,"Unemployed, looking for full-time work",102,21,15,12,3,0,0,0,0,3,462,612
32,Not married,"Unemployed, looking for part-time work",15,24,22,19,6,0,0,0,0,0,111,206
32,Not married,Not in the labour force,399,223,261,173,79,26,4,0,3,41,1004,2211
32,Not married,Not stated,8,3,0,0,0,0,0,0,0,0,33,47
32,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
33,Married in a registered marriage,"Employed, worked full-time",714,451,626,186,37,7,3,0,0,35,5131,7193
33,Married in a registered marriage,"Employed, worked part-time",173,591,1304,438,91,22,6,0,0,12,557,3188
33,Married in a registered marriage,"Employed, away from work",29,156,219,80,12,3,0,0,0,10,251,762
33,Married in a registered marriage,"Unemployed, looking for full-time work",11,21,18,13,0,0,0,0,0,0,109,172
33,Married in a registered marriage,"Unemployed, looking for part-time work",4,15,48,29,8,4,0,0,0,0,22,122
33,Married in a registered marriage,Not in the labour force,85,358,919,588,253,75,18,7,8,28,261,2606
33,Married in a registered marriage,Not stated,10,4,3,10,3,0,0,0,0,3,18,49
33,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
33,Married in a de facto marriage,"Employed, worked full-time",681,163,131,41,14,0,0,0,3,18,2085,3132
33,Married in a de facto marriage,"Employed, worked part-time",117,191,237,81,22,6,0,0,0,4,246,904
33,Married in a de facto marriage,"Employed, away from work",27,61,40,11,3,0,0,0,0,7,106,258
33,Married in a de facto marriage,"Unemployed, looking for full-time work",24,3,12,7,5,0,0,0,0,0,71,113
33,Married in a de facto marriage,"Unemployed, looking for part-time work",10,5,8,10,3,0,0,0,0,0,18,57
33,Married in a de facto marriage,Not in the labour force,50,139,183,130,63,13,6,0,0,8,126,724
33,Married in a de facto marriage,Not stated,3,0,4,0,0,0,0,0,0,0,0,10
33,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
33,Not married,"Employed, worked full-time",1417,200,120,35,8,5,0,3,0,42,3365,5184
33,Not married,"Employed, worked part-time",396,156,192,80,12,7,0,0,0,13,746,1603
33,Not married,"Employed, away from work",90,28,14,9,0,0,0,0,0,9,234,387
33,Not married,"Unemployed, looking for full-time work",93,12,16,14,5,3,0,0,0,7,410,553
33,Not married,"Unemployed, looking for part-time work",27,19,39,13,11,0,0,0,0,0,77,189
33,Not married,Not in the labour force,414,197,277,161,100,16,15,3,3,22,1024,2244
33,Not married,Not stated,13,4,3,0,0,0,0,0,0,5,30,59
33,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
34,Married in a registered marriage,"Employed, worked full-time",640,442,758,214,57,6,0,5,0,24,5301,7447
34,Married in a registered marriage,"Employed, worked part-time",140,603,1314,560,122,15,5,3,0,12,560,3328
34,Married in a registered marriage,"Employed, away from work",35,133,181,70,22,4,0,0,0,10,252,713
34,Married in a registered marriage,"Unemployed, looking for full-time work",13,23,15,15,9,0,0,0,0,0,113,194
34,Married in a registered marriage,"Unemployed, looking for part-time work",9,15,67,37,9,3,0,0,0,0,16,159
34,Married in a registered marriage,Not in the labour force,84,342,965,612,261,85,24,16,0,20,290,2702
34,Married in a registered marriage,Not stated,0,0,11,6,4,0,3,0,0,0,19,54
34,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
34,Married in a de facto marriage,"Employed, worked full-time",581,147,143,53,17,0,0,0,0,12,2007,2968
34,Married in a de facto marriage,"Employed, worked part-time",106,192,229,86,17,7,3,0,0,3,221,858
34,Married in a de facto marriage,"Employed, away from work",33,59,59,10,4,0,0,0,0,0,102,266
34,Married in a de facto marriage,"Unemployed, looking for full-time work",8,3,7,5,5,3,0,0,0,0,68,104
34,Married in a de facto marriage,"Unemployed, looking for part-time work",3,9,6,11,0,0,0,0,0,0,15,48
34,Married in a de facto marriage,Not in the labour force,51,121,200,132,53,25,14,4,0,10,106,714
34,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,6,3
34,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
34,Not married,"Employed, worked full-time",1340,202,132,45,12,0,0,0,0,50,3150,4933
34,Not married,"Employed, worked part-time",340,179,222,89,27,4,0,0,0,16,741,1614
34,Not married,"Employed, away from work",89,27,21,8,0,0,0,0,0,8,221,387
34,Not married,"Unemployed, looking for full-time work",91,20,25,12,3,0,0,0,0,5,388,543
34,Not married,"Unemployed, looking for part-time work",29,18,32,20,5,0,0,0,0,0,77,184
34,Not married,Not in the labour force,390,155,232,158,102,40,16,0,4,21,950,2070
34,Not married,Not stated,7,0,0,0,0,0,0,0,0,7,38,50
34,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
35,Married in a registered marriage,"Employed, worked full-time",556,420,811,305,59,13,3,0,0,22,5694,7900
35,Married in a registered marriage,"Employed, worked part-time",144,538,1492,646,148,28,9,0,4,13,571,3590
35,Married in a registered marriage,"Employed, away from work",18,116,175,90,14,0,0,0,0,11,274,707
35,Married in a registered marriage,"Unemployed, looking for full-time work",12,11,37,8,0,0,0,0,0,0,124,197
35,Married in a registered marriage,"Unemployed, looking for part-time work",10,22,59,27,8,0,0,0,0,0,25,147
35,Married in a registered marriage,Not in the labour force,78,373,926,669,297,84,43,10,5,25,332,2840
35,Married in a registered marriage,Not stated,4,5,8,3,0,0,0,0,0,4,12,44
35,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
35,Married in a de facto marriage,"Employed, worked full-time",505,137,144,45,12,3,0,0,0,6,1812,2668
35,Married in a de facto marriage,"Employed, worked part-time",121,178,269,89,31,6,3,0,0,6,227,937
35,Married in a de facto marriage,"Employed, away from work",18,47,29,7,4,0,0,0,0,0,89,191
35,Married in a de facto marriage,"Unemployed, looking for full-time work",19,8,14,7,0,0,0,0,0,0,79,125
35,Married in a de facto marriage,"Unemployed, looking for part-time work",4,5,11,0,0,0,0,0,0,0,7,38
35,Married in a de facto marriage,Not in the labour force,47,93,191,140,60,19,4,5,8,9,112,689
35,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,9,10
35,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
35,Not married,"Employed, worked full-time",1309,185,148,70,11,4,5,0,0,28,3079,4836
35,Not married,"Employed, worked part-time",340,209,234,87,24,5,5,0,0,24,691,1619
35,Not married,"Employed, away from work",65,22,17,7,4,0,0,0,0,5,204,329
35,Not married,"Unemployed, looking for full-time work",81,24,16,12,9,0,0,0,0,9,344,489
35,Not married,"Unemployed, looking for part-time work",19,18,27,18,6,0,3,0,0,0,70,166
35,Not married,Not in the labour force,383,174,217,160,102,38,12,3,6,30,921,2044
35,Not married,Not stated,4,4,0,0,0,0,0,0,0,6,19,39
35,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
36,Married in a registered marriage,"Employed, worked full-time",490,456,933,291,71,14,5,3,0,21,5702,7987
36,Married in a registered marriage,"Employed, worked part-time",135,432,1583,701,159,37,0,0,0,14,597,3664
36,Married in a registered marriage,"Employed, away from work",39,102,190,70,21,3,0,0,0,4,245,678
36,Married in a registered marriage,"Unemployed, looking for full-time work",8,18,25,17,3,4,0,5,0,0,111,186
36,Married in a registered marriage,"Unemployed, looking for part-time work",4,13,66,45,8,0,0,0,0,0,12,157
36,Married in a registered marriage,Not in the labour force,86,339,925,631,319,103,36,7,3,20,322,2794
36,Married in a registered marriage,Not stated,3,8,3,5,3,0,0,0,0,5,18,44
36,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
36,Married in a de facto marriage,"Employed, worked full-time",466,166,185,63,8,4,0,0,0,13,1748,2647
36,Married in a de facto marriage,"Employed, worked part-time",74,161,257,118,22,7,0,0,0,4,237,877
36,Married in a de facto marriage,"Employed, away from work",31,50,45,22,3,0,0,0,0,0,84,229
36,Married in a de facto marriage,"Unemployed, looking for full-time work",10,4,12,3,3,0,0,3,0,4,62,105
36,Married in a de facto marriage,"Unemployed, looking for part-time work",0,10,22,12,6,0,0,0,0,0,6,54
36,Married in a de facto marriage,Not in the labour force,30,92,191,109,60,20,9,3,4,12,129,654
36,Married in a de facto marriage,Not stated,5,0,0,0,0,0,0,0,0,0,9,14
36,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
36,Not married,"Employed, worked full-time",1115,248,185,70,10,3,0,0,0,37,2814,4476
36,Not married,"Employed, worked part-time",268,193,262,125,31,7,0,0,0,7,617,1515
36,Not married,"Employed, away from work",66,22,20,18,6,0,0,0,0,6,195,326
36,Not married,"Unemployed, looking for full-time work",75,19,19,18,8,0,0,0,0,0,354,499
36,Not married,"Unemployed, looking for part-time work",24,22,31,21,11,3,0,0,0,0,73,177
36,Not married,Not in the labour force,345,167,203,206,96,39,14,6,0,28,921,2036
36,Not married,Not stated,10,0,3,4,0,0,0,0,0,4,29,54
36,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
37,Married in a registered marriage,"Employed, worked full-time",444,406,973,392,85,15,5,0,0,14,5750,8075
37,Married in a registered marriage,"Employed, worked part-time",134,446,1648,796,216,28,11,6,0,11,657,3954
37,Married in a registered marriage,"Employed, away from work",24,77,174,73,20,0,3,0,0,0,259,632
37,Married in a registered marriage,"Unemployed, looking for full-time work",14,10,30,7,11,0,0,0,0,0,112,190
37,Married in a registered marriage,"Unemployed, looking for part-time work",8,19,71,42,6,7,0,0,0,0,14,161
37,Married in a registered marriage,Not in the labour force,84,283,904,691,297,96,44,17,8,23,321,2763
37,Married in a registered marriage,Not stated,0,0,9,9,4,0,0,0,0,3,21,46
37,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
37,Married in a de facto marriage,"Employed, worked full-time",355,143,189,73,17,5,5,0,0,17,1653,2451
37,Married in a de facto marriage,"Employed, worked part-time",73,145,248,127,32,5,3,0,0,3,224,860
37,Married in a de facto marriage,"Employed, away from work",18,37,42,24,7,0,0,0,0,3,86,218
37,Married in a de facto marriage,"Unemployed, looking for full-time work",12,8,9,7,4,0,0,0,0,0,62,100
37,Married in a de facto marriage,"Unemployed, looking for part-time work",3,10,26,5,4,0,0,0,0,0,9,47
37,Married in a de facto marriage,Not in the labour force,27,95,162,112,51,18,7,0,5,4,131,605
37,Married in a de facto marriage,Not stated,3,0,3,4,0,4,0,0,0,0,6,18
37,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
37,Not married,"Employed, worked full-time",1062,216,207,62,24,11,0,0,0,30,2763,4370
37,Not married,"Employed, worked part-time",252,171,262,122,35,9,6,3,0,10,600,1462
37,Not married,"Employed, away from work",65,18,18,9,3,0,0,0,0,7,173,293
37,Not married,"Unemployed, looking for full-time work",65,25,24,14,9,0,0,0,0,4,351,498
37,Not married,"Unemployed, looking for part-time work",13,17,40,19,7,0,0,0,0,0,53,147
37,Not married,Not in the labour force,327,151,210,147,86,60,20,0,9,26,947,1984
37,Not married,Not stated,14,4,3,8,0,0,0,0,0,5,28,56
37,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
38,Married in a registered marriage,"Employed, worked full-time",426,386,1106,417,124,19,7,0,4,24,6297,8808
38,Married in a registered marriage,"Employed, worked part-time",120,436,1792,919,206,62,16,7,3,18,678,4259
38,Married in a registered marriage,"Employed, away from work",27,72,166,63,15,3,0,0,0,12,243,595
38,Married in a registered marriage,"Unemployed, looking for full-time work",18,11,29,21,4,0,4,0,0,0,131,233
38,Married in a registered marriage,"Unemployed, looking for part-time work",9,16,74,50,20,0,0,0,0,0,25,192
38,Married in a registered marriage,Not in the labour force,84,262,857,675,298,103,54,15,16,29,334,2722
38,Married in a registered marriage,Not stated,0,0,10,6,0,0,0,0,0,6,7,29
38,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
38,Married in a de facto marriage,"Employed, worked full-time",367,158,221,72,22,7,0,0,0,9,1665,2526
38,Married in a de facto marriage,"Employed, worked part-time",82,151,289,128,23,9,6,0,0,6,203,899
38,Married in a de facto marriage,"Employed, away from work",17,47,39,17,4,0,0,0,0,6,84,206
38,Married in a de facto marriage,"Unemployed, looking for full-time work",10,4,13,3,0,0,0,0,0,0,53,91
38,Married in a de facto marriage,"Unemployed, looking for part-time work",0,10,24,7,4,0,0,0,0,0,12,55
38,Married in a de facto marriage,Not in the labour force,41,77,180,103,79,21,12,9,0,6,131,650
38,Married in a de facto marriage,Not stated,7,0,0,0,0,0,0,0,0,0,3,14
38,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
38,Not married,"Employed, worked full-time",1058,215,231,96,21,5,0,0,0,21,2637,4286
38,Not married,"Employed, worked part-time",252,166,293,153,46,16,8,0,0,22,621,1580
38,Not married,"Employed, away from work",51,14,25,9,8,0,0,0,0,10,142,261
38,Not married,"Unemployed, looking for full-time work",67,20,32,20,9,0,0,0,0,0,331,478
38,Not married,"Unemployed, looking for part-time work",21,13,34,20,10,0,0,0,0,3,62,163
38,Not married,Not in the labour force,340,171,202,144,105,41,22,6,3,22,908,1967
38,Not married,Not stated,6,0,7,0,0,0,0,0,0,0,23,38
38,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
39,Married in a registered marriage,"Employed, worked full-time",428,435,1276,513,119,20,4,3,3,24,6529,9361
39,Married in a registered marriage,"Employed, worked part-time",108,406,1946,943,279,62,8,6,0,15,726,4499
39,Married in a registered marriage,"Employed, away from work",28,45,145,71,22,5,0,0,0,5,226,550
39,Married in a registered marriage,"Unemployed, looking for full-time work",8,14,37,9,8,3,0,0,0,0,141,230
39,Married in a registered marriage,"Unemployed, looking for part-time work",4,28,85,43,15,0,0,0,0,0,24,205
39,Married in a registered marriage,Not in the labour force,89,250,953,745,322,116,50,15,15,24,386,2957
39,Married in a registered marriage,Not stated,0,0,7,6,0,0,0,0,0,0,14,38
39,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
39,Married in a de facto marriage,"Employed, worked full-time",352,128,207,75,34,3,0,0,0,16,1639,2463
39,Married in a de facto marriage,"Employed, worked part-time",71,131,276,127,35,5,4,0,0,3,224,877
39,Married in a de facto marriage,"Employed, away from work",26,35,25,11,5,4,0,0,0,0,73,187
39,Married in a de facto marriage,"Unemployed, looking for full-time work",8,0,4,5,5,0,0,0,0,0,56,85
39,Married in a de facto marriage,"Unemployed, looking for part-time work",10,5,16,7,5,0,0,0,0,0,8,43
39,Married in a de facto marriage,Not in the labour force,49,92,163,109,61,20,7,3,5,3,133,659
39,Married in a de facto marriage,Not stated,0,0,5,0,0,0,0,0,0,0,0,7
39,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
39,Not married,"Employed, worked full-time",1007,279,310,100,23,5,3,0,3,18,2663,4403
39,Not married,"Employed, worked part-time",277,199,310,175,41,15,3,3,0,18,567,1611
39,Not married,"Employed, away from work",55,26,26,12,0,0,0,0,0,3,148,267
39,Not married,"Unemployed, looking for full-time work",68,31,27,12,5,0,0,0,0,4,366,520
39,Not married,"Unemployed, looking for part-time work",18,19,32,20,7,3,0,3,0,0,59,160
39,Not married,Not in the labour force,313,158,224,189,119,45,18,6,14,24,913,2005
39,Not married,Not stated,4,5,3,3,7,0,0,0,0,4,29,52
39,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
40,Married in a registered marriage,"Employed, worked full-time",423,445,1470,611,164,26,8,0,3,38,6950,10140
40,Married in a registered marriage,"Employed, worked part-time",129,439,2089,1074,267,74,9,3,5,28,800,4922
40,Married in a registered marriage,"Employed, away from work",29,60,137,70,32,3,0,0,0,11,280,628
40,Married in a registered marriage,"Unemployed, looking for full-time work",12,8,35,29,8,0,0,0,0,0,133,229
40,Married in a registered marriage,"Unemployed, looking for part-time work",3,28,74,47,17,3,0,0,0,0,28,196
40,Married in a registered marriage,Not in the labour force,88,229,949,663,324,133,46,23,24,23,418,2926
40,Married in a registered marriage,Not stated,0,5,10,4,3,0,0,0,0,3,14,53
40,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
40,Married in a de facto marriage,"Employed, worked full-time",375,165,253,87,28,4,5,0,0,15,1674,2603
40,Married in a de facto marriage,"Employed, worked part-time",71,160,283,133,48,11,3,6,0,4,242,944
40,Married in a de facto marriage,"Employed, away from work",14,28,30,19,0,0,0,5,0,7,72,167
40,Married in a de facto marriage,"Unemployed, looking for full-time work",12,0,10,4,0,3,0,0,0,0,56,97
40,Married in a de facto marriage,"Unemployed, looking for part-time work",0,14,21,13,3,4,0,0,0,0,6,64
40,Married in a de facto marriage,Not in the labour force,39,87,164,117,48,27,9,11,6,5,158,677
40,Married in a de facto marriage,Not stated,3,0,0,0,0,0,0,0,0,0,10,11
40,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
40,Not married,"Employed, worked full-time",970,275,340,155,24,11,4,0,0,24,2780,4584
40,Not married,"Employed, worked part-time",254,209,360,188,53,16,0,0,0,4,612,1707
40,Not married,"Employed, away from work",69,26,28,7,4,4,0,0,0,12,201,348
40,Not married,"Unemployed, looking for full-time work",54,22,31,13,6,4,0,0,0,0,329,474
40,Not married,"Unemployed, looking for part-time work",22,20,27,31,12,3,0,0,0,3,72,182
40,Not married,Not in the labour force,314,166,232,170,105,53,20,9,13,25,1046,2158
40,Not married,Not stated,4,3,4,0,0,0,0,0,0,8,46,57
