AGEP Age,MDCP Social Marital Status,LFSP Labour Force Status,None,One,Two,Three,Four,Five,Six or more,Not applicable,Total
27,Not married,"Unemployed, looking for part-time work",31,26,19,6,3,0,0,62,153
27,Not married,Not in the labour force,367,323,251,124,28,12,3,764,1874
27,Not married,Not stated,12,5,0,0,0,0,0,51,71
27,Not married,Not applicable,0,0,0,0,0,0,0,0,0
28,Married in a registered marriage,"Employed, worked full-time",1588,387,290,56,17,0,0,3525,5859
28,Married in a registered marriage,"Employed, worked part-time",289,709,641,169,21,3,0,307,2143
28,Married in a registered marriage,"Employed, away from work",87,215,121,29,8,0,0,233,688
28,Married in a registered marriage,"Unemployed, looking for full-time work",14,14,11,10,0,0,0,70,119
28,Married in a registered marriage,"Unemployed, looking for part-time work",10,21,36,7,0,0,0,9,91
28,Married in a registered marriage,Not in the labour force,122,791,1127,462,138,31,0,127,2797
28,Married in a registered marriage,Not stated,5,4,19,10,0,6,0,6,54
28,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
28,Married in a de facto marriage,"Employed, worked full-time",1647,150,74,13,3,0,0,2575,4472
28,Married in a de facto marriage,"Employed, worked part-time",235,208,172,32,3,0,0,267,914
28,Married in a de facto marriage,"Employed, away from work",69,45,20,4,3,0,0,144,292
28,Married in a de facto marriage,"Unemployed, looking for full-time work",31,10,6,4,0,0,0,84,137
28,Married in a de facto marriage,"Unemployed, looking for part-time work",9,17,12,3,0,0,0,7,52
28,Married in a de facto marriage,Not in the labour force,65,275,283,123,33,9,3,75,858
28,Married in a de facto marriage,Not stated,4,6,0,0,0,0,0,13,23
28,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
28,Not married,"Employed, worked full-time",2764,188,56,14,10,0,3,5299,8330
28,Not married,"Employed, worked part-time",533,274,121,32,9,0,0,989,1955
28,Not married,"Employed, away from work",179,17,13,5,0,0,0,396,605
28,Not married,"Unemployed, looking for full-time work",144,27,13,4,0,0,0,420,608
28,Not married,"Unemployed, looking for part-time work",24,43,23,7,0,0,0,54,162
28,Not married,Not in the labour force,339,298,287,134,47,12,4,689,1816
28,Not married,Not stated,17,0,3,0,0,0,0,54,75
28,Not married,Not applicable,0,0,0,0,0,0,0,0,0
29,Married in a registered marriage,"Employed, worked full-time",1625,477,415,103,16,6,0,4433,7075
29,Married in a registered marriage,"Employed, worked part-time",290,828,939,248,32,3,0,378,2711
29,Married in a registered marriage,"Employed, away from work",117,215,166,36,6,6,0,288,828
29,Married in a registered marriage,"Unemployed, looking for full-time work",23,16,21,3,3,0,0,86,145
29,Married in a registered marriage,"Unemployed, looking for part-time work",3,24,49,15,0,0,0,8,112
29,Married in a registered marriage,Not in the labour force,141,882,1360,720,181,36,7,147,3475
29,Married in a registered marriage,Not stated,0,15,18,3,0,0,0,16,60
29,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
29,Married in a de facto marriage,"Employed, worked full-time",1422,154,95,29,3,0,0,2578,4280
29,Married in a de facto marriage,"Employed, worked part-time",221,221,173,54,11,3,0,290,983
29,Married in a de facto marriage,"Employed, away from work",71,39,31,7,4,0,0,162,316
29,Married in a de facto marriage,"Unemployed, looking for full-time work",21,4,7,3,0,3,0,64,106
29,Married in a de facto marriage,"Unemployed, looking for part-time work",13,15,11,0,3,0,0,7,46
29,Married in a de facto marriage,Not in the labour force,72,261,310,151,52,8,3,106,960
29,Married in a de facto marriage,Not stated,6,3,11,8,0,3,0,16,37
29,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
29,Not married,"Employed, worked full-time",2661,212,69,10,3,0,0,4975,7922
29,Not married,"Employed, worked part-time",520,261,149,35,3,0,0,854,1833
29,Not married,"Employed, away from work",194,22,18,6,0,0,0,369,616
29,Not married,"Unemployed, looking for full-time work",125,23,15,7,0,0,0,395,572
29,Not married,"Unemployed, looking for part-time work",40,47,39,4,3,0,0,58,188
29,Not married,Not in the labour force,287,307,302,152,42,14,11,665,1773
29,Not married,Not stated,14,3,0,0,0,0,0,48,68
29,Not married,Not applicable,0,0,0,0,0,0,0,0,0
30,Married in a registered marriage,"Employed, worked full-time",1560,466,567,143,19,4,0,5313,8073
30,Married in a registered marriage,"Employed, worked part-time",287,966,1208,352,63,4,0,467,3344
30,Married in a registered marriage,"Employed, away from work",104,234,200,56,7,3,3,310,915
30,Married in a registered marriage,"Unemployed, looking for full-time work",30,13,28,10,3,0,0,95,171
30,Married in a registered marriage,"Unemployed, looking for part-time work",15,23,66,26,3,0,0,12,144
30,Married in a registered marriage,Not in the labour force,118,959,1579,798,249,50,23,184,3951
30,Married in a registered marriage,Not stated,5,3,30,10,6,0,0,22,82
30,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
30,Married in a de facto marriage,"Employed, worked full-time",1271,161,119,28,3,0,4,2557,4148
30,Married in a de facto marriage,"Employed, worked part-time",204,252,215,63,11,3,0,295,1038
30,Married in a de facto marriage,"Employed, away from work",55,56,37,9,0,0,0,178,333
30,Married in a de facto marriage,"Unemployed, looking for full-time work",18,5,9,6,0,0,0,79,127
30,Married in a de facto marriage,"Unemployed, looking for part-time work",4,17,11,0,0,0,0,6,46
30,Married in a de facto marriage,Not in the labour force,59,249,331,176,50,14,4,109,997
30,Married in a de facto marriage,Not stated,4,3,4,3,0,0,0,11,25
30,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
30,Not married,"Employed, worked full-time",2423,220,117,17,3,3,0,4759,7546
30,Not married,"Employed, worked part-time",456,277,197,60,9,0,0,849,1842
30,Not married,"Employed, away from work",148,27,20,5,3,0,0,332,536
30,Not married,"Unemployed, looking for full-time work",113,19,14,12,0,0,0,423,594
30,Not married,"Unemployed, looking for part-time work",25,41,40,15,4,0,0,55,183
30,Not married,Not in the labour force,274,300,327,179,59,19,11,708,1864
30,Not married,Not stated,12,7,3,0,0,0,0,39,68
30,Not married,Not applicable,0,0,0,0,0,0,0,0,0
31,Married in a registered marriage,"Employed, worked full-time",1474,561,697,177,34,8,0,5890,8848
31,Married in a registered marriage,"Employed, worked part-time",325,1010,1588,481,93,13,3,512,4019
31,Married in a registered marriage,"Employed, away from work",98,227,222,71,11,3,0,374,1003
31,Married in a registered marriage,"Unemployed, looking for full-time work",8,14,24,12,3,0,0,98,159
31,Married in a registered marriage,"Unemployed, looking for part-time work",3,25,66,26,4,0,0,5,140
31,Married in a registered marriage,Not in the labour force,166,900,1741,918,299,70,20,176,4289
31,Married in a registered marriage,Not stated,9,16,23,26,6,0,0,22,93
31,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
31,Married in a de facto marriage,"Employed, worked full-time",1143,161,114,44,3,0,0,2396,3867
31,Married in a de facto marriage,"Employed, worked part-time",207,214,233,62,14,0,0,270,1000
31,Married in a de facto marriage,"Employed, away from work",57,45,35,21,0,0,0,159,320
31,Married in a de facto marriage,"Unemployed, looking for full-time work",27,5,12,4,3,0,0,79,128
31,Married in a de facto marriage,"Unemployed, looking for part-time work",7,9,14,5,0,0,0,8,44
31,Married in a de facto marriage,Not in the labour force,58,220,322,166,55,18,15,114,970
31,Married in a de facto marriage,Not stated,0,3,3,0,0,0,0,12,19
31,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
31,Not married,"Employed, worked full-time",2173,231,124,28,9,0,0,4548,7110
31,Not married,"Employed, worked part-time",413,300,213,57,16,5,0,768,1775
31,Not married,"Employed, away from work",171,25,25,3,0,0,0,336,558
31,Not married,"Unemployed, looking for full-time work",107,29,16,8,5,0,0,414,582
31,Not married,"Unemployed, looking for part-time work",24,34,38,14,6,0,0,53,172
31,Not married,Not in the labour force,300,296,331,162,66,17,9,720,1902
31,Not married,Not stated,3,6,6,0,0,0,0,46,61
31,Not married,Not applicable,0,0,0,0,0,0,0,0,0
32,Married in a registered marriage,"Employed, worked full-time",1324,551,791,241,46,8,0,6332,9294
32,Married in a registered marriage,"Employed, worked part-time",272,939,1836,586,108,18,0,560,4323
32,Married in a registered marriage,"Employed, away from work",95,223,246,63,16,4,3,392,1035
32,Married in a registered marriage,"Unemployed, looking for full-time work",8,10,28,14,3,0,0,105,165
32,Married in a registered marriage,"Unemployed, looking for part-time work",12,25,58,22,7,0,0,15,133
32,Married in a registered marriage,Not in the labour force,111,828,1786,1026,313,79,36,235,4402
32,Married in a registered marriage,Not stated,0,13,17,26,4,3,0,24,93
32,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
32,Married in a de facto marriage,"Employed, worked full-time",978,168,127,45,9,3,0,2329,3660
32,Married in a de facto marriage,"Employed, worked part-time",187,221,254,74,15,3,0,245,992
32,Married in a de facto marriage,"Employed, away from work",65,47,32,5,4,0,0,130,279
32,Married in a de facto marriage,"Unemployed, looking for full-time work",21,5,9,4,3,0,0,71,114
32,Married in a de facto marriage,"Unemployed, looking for part-time work",4,12,17,4,0,0,0,15,52
32,Married in a de facto marriage,Not in the labour force,50,229,283,149,60,19,10,108,915
32,Married in a de facto marriage,Not stated,0,4,9,0,0,0,0,7,18
32,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
32,Not married,"Employed, worked full-time",2070,236,120,34,11,3,0,4107,6576
32,Not married,"Employed, worked part-time",399,262,230,78,11,3,0,689,1679
32,Not married,"Employed, away from work",137,24,14,10,0,0,0,283,472
32,Not married,"Unemployed, looking for full-time work",90,20,21,4,0,3,0,382,519
32,Not married,"Unemployed, looking for part-time work",20,38,39,17,7,4,0,52,186
32,Not married,Not in the labour force,265,256,317,184,81,16,14,698,1823
32,Not married,Not stated,11,3,8,4,0,0,0,30,57
32,Not married,Not applicable,0,0,0,0,0,0,0,0,0
33,Married in a registered marriage,"Employed, worked full-time",1155,588,860,252,50,13,7,6370,9294
33,Married in a registered marriage,"Employed, worked part-time",252,844,2020,695,111,15,5,614,4551
33,Married in a registered marriage,"Employed, away from work",83,177,242,82,8,3,3,392,995
33,Married in a registered marriage,"Unemployed, looking for full-time work",21,17,31,7,5,0,0,122,202
33,Married in a registered marriage,"Unemployed, looking for part-time work",6,22,57,30,8,0,0,8,138
33,Married in a registered marriage,Not in the labour force,146,753,1836,1035,349,85,40,257,4498
33,Married in a registered marriage,Not stated,3,11,19,22,3,3,0,20,80
33,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
33,Married in a de facto marriage,"Employed, worked full-time",878,151,116,46,9,3,0,1921,3125
33,Married in a de facto marriage,"Employed, worked part-time",127,196,187,58,11,0,0,251,836
33,Married in a de facto marriage,"Employed, away from work",36,49,29,10,9,0,0,107,240
33,Married in a de facto marriage,"Unemployed, looking for full-time work",13,3,10,4,0,0,0,60,89
33,Married in a de facto marriage,"Unemployed, looking for part-time work",5,11,13,7,3,3,0,3,49
33,Married in a de facto marriage,Not in the labour force,44,180,268,142,58,23,16,105,831
33,Married in a de facto marriage,Not stated,4,0,0,3,0,0,0,4,18
33,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
33,Not married,"Employed, worked full-time",1806,234,156,37,5,0,0,3447,5690
33,Not married,"Employed, worked part-time",342,277,274,75,28,0,0,588,1588
33,Not married,"Employed, away from work",85,36,23,3,0,0,0,245,401
33,Not married,"Unemployed, looking for full-time work",88,25,22,11,0,0,0,333,475
33,Not married,"Unemployed, looking for part-time work",19,26,35,17,0,0,0,54,155
33,Not married,Not in the labour force,276,228,284,165,86,23,19,573,1649
33,Not married,Not stated,9,7,3,0,0,0,0,40,63
33,Not married,Not applicable,0,0,0,0,0,0,0,0,0
34,Married in a registered marriage,"Employed, worked full-time",1101,558,987,336,70,10,3,6596,9666
34,Married in a registered marriage,"Employed, worked part-time",280,816,2256,762,174,31,10,616,4936
34,Married in a registered marriage,"Employed, away from work",76,165,247,97,28,6,0,402,1030
34,Married in a registered marriage,"Unemployed, looking for full-time work",22,12,19,21,3,3,0,121,202
34,Married in a registered marriage,"Unemployed, looking for part-time work",4,17,88,44,6,0,0,11,177
34,Married in a registered marriage,Not in the labour force,130,700,1884,1086,364,104,44,230,4547
34,Married in a registered marriage,Not stated,0,23,25,16,11,0,0,31,107
34,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
34,Married in a de facto marriage,"Employed, worked full-time",802,155,150,24,5,3,0,1808,2954
34,Married in a de facto marriage,"Employed, worked part-time",137,187,234,84,14,3,4,227,897
34,Married in a de facto marriage,"Employed, away from work",44,43,27,21,3,0,0,116,254
34,Married in a de facto marriage,"Unemployed, looking for full-time work",7,0,5,0,3,0,0,40,68
34,Married in a de facto marriage,"Unemployed, looking for part-time work",3,3,18,7,3,0,0,7,43
34,Married in a de facto marriage,Not in the labour force,39,162,236,133,59,17,11,104,757
34,Married in a de facto marriage,Not stated,3,0,3,3,3,0,0,5,19
34,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
34,Not married,"Employed, worked full-time",1764,229,161,55,19,0,0,3419,5657
34,Not married,"Employed, worked part-time",356,287,241,100,22,3,0,567,1580
34,Not married,"Employed, away from work",107,21,27,12,5,0,0,234,400
34,Not married,"Unemployed, looking for full-time work",68,20,18,6,3,0,0,302,422
34,Not married,"Unemployed, looking for part-time work",20,44,45,21,16,3,0,49,191
34,Not married,Not in the labour force,230,222,288,166,82,22,6,631,1653
34,Not married,Not stated,3,4,5,7,0,0,0,40,52
34,Not married,Not applicable,0,0,0,0,0,0,0,0,0
35,Married in a registered marriage,"Employed, worked full-time",978,566,1217,391,83,18,3,6981,10232
35,Married in a registered marriage,"Employed, worked part-time",209,752,2477,977,192,35,11,634,5285
35,Married in a registered marriage,"Employed, away from work",73,153,248,106,12,9,0,434,1036
35,Married in a registered marriage,"Unemployed, looking for full-time work",18,11,27,10,8,0,3,109,185
35,Married in a registered marriage,"Unemployed, looking for part-time work",7,21,95,42,3,4,0,25,195
35,Married in a registered marriage,Not in the labour force,115,681,1935,1257,421,97,54,324,4881
35,Married in a registered marriage,Not stated,3,12,18,30,6,0,0,25,94
35,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
35,Married in a de facto marriage,"Employed, worked full-time",705,174,147,42,8,3,0,1634,2715
35,Married in a de facto marriage,"Employed, worked part-time",124,172,226,73,20,3,3,238,865
35,Married in a de facto marriage,"Employed, away from work",27,29,27,10,0,0,0,129,223
35,Married in a de facto marriage,"Unemployed, looking for full-time work",3,4,4,0,3,0,0,50,68
35,Married in a de facto marriage,"Unemployed, looking for part-time work",3,14,9,5,5,0,0,7,36
35,Married in a de facto marriage,Not in the labour force,44,161,195,134,62,15,13,100,723
35,Married in a de facto marriage,Not stated,3,0,0,0,0,0,0,5,15
35,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
35,Not married,"Employed, worked full-time",1639,236,211,50,18,0,0,3161,5318
35,Not married,"Employed, worked part-time",305,261,302,73,32,13,3,561,1561
35,Not married,"Employed, away from work",92,24,34,7,0,0,3,210,363
35,Not married,"Unemployed, looking for full-time work",67,16,18,13,3,0,3,289,409
35,Not married,"Unemployed, looking for part-time work",19,32,32,20,3,5,0,46,159
35,Not married,Not in the labour force,250,230,269,177,62,31,16,596,1626
35,Not married,Not stated,4,0,0,6,0,0,0,36,51
35,Not married,Not applicable,0,0,0,0,0,0,0,0,0
36,Married in a registered marriage,"Employed, worked full-time",781,521,1141,413,95,13,4,6567,9540
36,Married in a registered marriage,"Employed, worked part-time",207,656,2427,925,188,37,7,642,5095
36,Married in a registered marriage,"Employed, away from work",60,114,240,94,30,9,3,403,948
36,Married in a registered marriage,"Unemployed, looking for full-time work",17,10,33,15,0,0,0,121,198
36,Married in a registered marriage,"Unemployed, looking for part-time work",4,13,84,32,10,4,0,22,171
36,Married in a registered marriage,Not in the labour force,119,518,1737,1061,366,107,61,293,4264
36,Married in a registered marriage,Not stated,7,9,28,24,9,3,5,33,112
36,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
36,Married in a de facto marriage,"Employed, worked full-time",463,137,145,56,4,0,0,1390,2202
36,Married in a de facto marriage,"Employed, worked part-time",84,142,195,62,18,3,3,159,669
36,Married in a de facto marriage,"Employed, away from work",37,28,30,6,3,0,0,95,195
36,Married in a de facto marriage,"Unemployed, looking for full-time work",6,3,9,5,0,0,0,42,73
36,Married in a de facto marriage,"Unemployed, looking for part-time work",0,3,10,4,5,3,0,8,32
36,Married in a de facto marriage,Not in the labour force,35,120,155,116,40,12,13,87,570
36,Married in a de facto marriage,Not stated,0,0,0,3,0,0,0,8,17
36,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
36,Not married,"Employed, worked full-time",1409,206,180,51,17,0,3,2767,4631
36,Not married,"Employed, worked part-time",271,230,295,122,32,8,3,466,1430
36,Not married,"Employed, away from work",91,19,18,7,4,3,0,164,312
36,Not married,"Unemployed, looking for full-time work",65,23,16,8,8,0,0,252,376
36,Not married,"Unemployed, looking for part-time work",9,29,35,15,4,0,0,37,140
36,Not married,Not in the labour force,209,180,262,151,65,22,27,547,1474
36,Not married,Not stated,8,3,0,0,0,0,0,20,42
36,Not married,Not applicable,0,0,0,0,0,0,0,0,0
37,Married in a registered marriage,"Employed, worked full-time",633,459,1233,460,100,19,6,6476,9373
37,Married in a registered marriage,"Employed, worked part-time",168,566,2302,959,217,27,8,718,4973
37,Married in a registered marriage,"Employed, away from work",40,87,206,104,20,9,5,410,874
37,Married in a registered marriage,"Unemployed, looking for full-time work",11,11,31,10,11,4,0,112,184
37,Married in a registered marriage,"Unemployed, looking for part-time work",3,20,76,31,7,0,0,22,157
37,Married in a registered marriage,Not in the labour force,98,468,1532,1032,391,125,57,332,4044
37,Married in a registered marriage,Not stated,0,3,14,22,13,0,0,18,72
37,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
37,Married in a de facto marriage,"Employed, worked full-time",413,121,137,35,12,0,0,1262,1979
37,Married in a de facto marriage,"Employed, worked part-time",74,121,173,65,22,3,0,182,649
37,Married in a de facto marriage,"Employed, away from work",20,26,14,12,0,3,0,87,167
37,Married in a de facto marriage,"Unemployed, looking for full-time work",3,3,5,5,3,0,0,49,69
37,Married in a de facto marriage,"Unemployed, looking for part-time work",3,5,8,3,0,4,0,4,26
37,Married in a de facto marriage,Not in the labour force,36,100,134,98,37,11,12,84,506
37,Married in a de facto marriage,Not stated,0,0,3,0,0,0,0,10,16
37,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
37,Not married,"Employed, worked full-time",1260,222,178,55,14,3,3,2587,4336
37,Not married,"Employed, worked part-time",219,202,280,108,28,6,7,463,1316
37,Not married,"Employed, away from work",78,22,25,9,0,0,0,168,300
37,Not married,"Unemployed, looking for full-time work",43,18,13,9,3,3,0,198,282
37,Not married,"Unemployed, looking for part-time work",9,22,34,16,0,3,0,30,116
37,Not married,Not in the labour force,225,180,213,144,69,27,17,514,1394
37,Not married,Not stated,3,6,0,0,4,4,0,28,52
37,Not married,Not applicable,0,0,0,0,0,0,0,0,0
38,Married in a registered marriage,"Employed, worked full-time",609,412,1274,492,125,26,6,6095,9034
38,Married in a registered marriage,"Employed, worked part-time",155,489,2186,1044,240,37,8,605,4761
38,Married in a registered marriage,"Employed, away from work",43,92,182,73,24,7,0,406,830
38,Married in a registered marriage,"Unemployed, looking for full-time work",13,20,33,18,3,3,0,128,216
38,Married in a registered marriage,"Unemployed, looking for part-time work",7,22,80,32,7,0,0,12,168
38,Married in a registered marriage,Not in the labour force,96,353,1391,974,365,111,62,360,3700
38,Married in a registered marriage,Not stated,0,10,22,15,11,3,3,37,103
38,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
38,Married in a de facto marriage,"Employed, worked full-time",385,91,126,54,17,7,0,1127,1803
38,Married in a de facto marriage,"Employed, worked part-time",78,107,160,74,16,0,0,148,583
38,Married in a de facto marriage,"Employed, away from work",22,15,18,9,4,0,0,67,141
38,Married in a de facto marriage,"Unemployed, looking for full-time work",9,8,6,3,3,4,0,45,74
38,Married in a de facto marriage,"Unemployed, looking for part-time work",0,5,6,0,0,3,0,4,21
38,Married in a de facto marriage,Not in the labour force,33,68,131,83,40,20,13,92,475
38,Married in a de facto marriage,Not stated,0,0,0,3,0,0,0,7,12
38,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
38,Not married,"Employed, worked full-time",1097,226,211,50,17,11,0,2319,3934
38,Not married,"Employed, worked part-time",233,177,267,108,27,4,5,419,1239
38,Not married,"Employed, away from work",72,11,23,9,0,3,0,127,254
38,Not married,"Unemployed, looking for full-time work",46,23,14,10,4,0,0,198,303
38,Not married,"Unemployed, looking for part-time work",7,19,37,27,4,4,0,30,132
38,Not married,Not in the labour force,174,142,206,131,72,21,14,495,1251
38,Not married,Not stated,11,0,0,0,0,0,0,33,44
38,Not married,Not applicable,0,0,0,0,0,0,0,0,0
39,Married in a registered marriage,"Employed, worked full-time",517,413,1290,538,123,21,8,5973,8877
39,Married in a registered marriage,"Employed, worked part-time",157,444,2244,1038,249,48,18,623,4824
39,Married in a registered marriage,"Employed, away from work",39,66,194,87,34,11,5,353,779
39,Married in a registered marriage,"Unemployed, looking for full-time work",7,13,21,15,3,3,0,127,195
39,Married in a registered marriage,"Unemployed, looking for part-time work",5,20,71,37,7,3,0,16,158
39,Married in a registered marriage,Not in the labour force,105,327,1245,830,341,103,78,330,3353
39,Married in a registered marriage,Not stated,3,4,13,10,8,3,3,22,73
39,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
39,Married in a de facto marriage,"Employed, worked full-time",293,98,138,52,13,3,0,1060,1656
39,Married in a de facto marriage,"Employed, worked part-time",80,94,166,53,19,3,0,145,555
39,Married in a de facto marriage,"Employed, away from work",13,20,31,3,4,0,0,69,135
39,Married in a de facto marriage,"Unemployed, looking for full-time work",7,8,3,5,0,0,0,34,64
39,Married in a de facto marriage,"Unemployed, looking for part-time work",3,3,10,6,0,0,0,5,17
39,Married in a de facto marriage,Not in the labour force,29,68,110,64,27,8,6,76,396
39,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,5,11
39,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
39,Not married,"Employed, worked full-time",1033,195,217,89,24,8,0,2157,3719
39,Not married,"Employed, worked part-time",173,171,280,117,28,12,0,402,1175
39,Not married,"Employed, away from work",69,15,29,13,6,0,0,149,273
39,Not married,"Unemployed, looking for full-time work",49,13,22,13,3,0,4,174,271
39,Not married,"Unemployed, looking for part-time work",11,15,38,9,3,0,0,30,115
39,Not married,Not in the labour force,173,132,171,122,66,27,24,481,1192
39,Not married,Not stated,8,0,4,3,0,0,0,20,34
39,Not married,Not applicable,0,0,0,0,0,0,0,0,0
40,Married in a registered marriage,"Employed, worked full-time",499,402,1331,620,173,19,18,5799,8850
40,Married in a registered marriage,"Employed, worked part-time",158,392,2205,1071,244,55,28,603,4762
40,Married in a registered marriage,"Employed, away from work",37,52,161,78,14,3,3,322,673
40,Married in a registered marriage,"Unemployed, looking for full-time work",15,12,18,19,0,3,0,117,192
40,Married in a registered marriage,"Unemployed, looking for part-time work",10,23,72,47,12,3,3,20,188
40,Married in a registered marriage,Not in the labour force,110,284,1124,753,315,100,87,330,3111
40,Married in a registered marriage,Not stated,5,8,13,20,6,0,4,33,78
40,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
40,Married in a de facto marriage,"Employed, worked full-time",259,78,128,40,13,3,0,903,1425
40,Married in a de facto marriage,"Employed, worked part-time",48,73,148,52,22,3,3,120,468
40,Married in a de facto marriage,"Employed, away from work",14,12,10,4,4,0,0,63,114
40,Married in a de facto marriage,"Unemployed, looking for full-time work",10,3,3,0,0,0,0,26,44
40,Married in a de facto marriage,"Unemployed, looking for part-time work",7,6,6,3,0,0,0,6,27
40,Married in a de facto marriage,Not in the labour force,23,76,98,52,35,12,5,73,377
40,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,8,11
40,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
40,Not married,"Employed, worked full-time",907,199,260,98,28,8,3,1961,3465
40,Not married,"Employed, worked part-time",188,158,288,134,41,9,4,339,1161
40,Not married,"Employed, away from work",52,14,28,4,0,3,0,118,224
40,Not married,"Unemployed, looking for full-time work",35,8,20,11,3,0,0,158,237
40,Not married,"Unemployed, looking for part-time work",9,15,22,13,4,0,0,33,102
40,Not married,Not in the labour force,194,110,170,116,54,18,19,496,1187
40,Not married,Not stated,8,0,0,3,3,0,0,28,38
40,Not married,Not applicable,0,0,0,0,0,0,0,0,0
41,Married in a registered marriage,"Employed, worked full-time",444,415,1331,574,157,27,10,5335,8301
41,Married in a registered marriage,"Employed, worked part-time",121,387,1956,1000,255,50,16,595,4389
41,Married in a registered marriage,"Employed, away from work",41,43,141,64,19,7,3,336,660
41,Married in a registered marriage,"Unemployed, looking for full-time work",10,5,42,23,3,0,0,120,207
41,Married in a registered marriage,"Unemployed, looking for part-time work",7,13,81,36,7,0,0,29,180
41,Married in a registered marriage,Not in the labour force,106,288,1030,666,277,88,76,369,2896
41,Married in a registered marriage,Not stated,0,0,12,14,18,3,0,14,72
41,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
41,Married in a de facto marriage,"Employed, worked full-time",251,90,136,61,13,7,0,826,1381
41,Married in a de facto marriage,"Employed, worked part-time",56,77,125,45,16,10,3,121,456
41,Married in a de facto marriage,"Employed, away from work",9,8,13,5,0,0,0,48,76
41,Married in a de facto marriage,"Unemployed, looking for full-time work",4,3,0,7,3,0,0,27,47
41,Married in a de facto marriage,"Unemployed, looking for part-time work",6,3,3,0,0,0,0,4,21
41,Married in a de facto marriage,Not in the labour force,25,55,71,51,25,0,3,65,294
41,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,3,3
41,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
41,Not married,"Employed, worked full-time",851,214,232,95,30,0,0,1819,3240
41,Not married,"Employed, worked part-time",166,144,319,141,42,5,6,305,1136
41,Not married,"Employed, away from work",61,10,28,13,5,0,0,120,233
41,Not married,"Unemployed, looking for full-time work",35,19,16,13,7,5,0,170,254
41,Not married,"Unemployed, looking for part-time work",8,17,30,15,9,3,3,17,108
41,Not married,Not in the labour force,176,120,175,125,47,37,32,484,1194
41,Not married,Not stated,3,0,3,0,0,0,0,11,22
41,Not married,Not applicable,0,0,0,0,0,0,0,0,0
42,Married in a registered marriage,"Employed, worked full-time",455,422,1481,648,200,28,14,5421,8673
42,Married in a registered marriage,"Employed, worked part-time",156,375,1921,971,295,49,15,616,4401
42,Married in a registered marriage,"Employed, away from work",27,51,149,86,27,3,3,296,636
42,Married in a registered marriage,"Unemployed, looking for full-time work",6,10,42,19,4,0,0,121,196
42,Married in a registered marriage,"Unemployed, looking for part-time work",11,18,43,39,7,3,0,20,135
42,Married in a registered marriage,Not in the labour force,102,249,924,637,270,103,74,342,2697
42,Married in a registered marriage,Not stated,4,3,18,14,11,0,0,24,68
42,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
42,Married in a de facto marriage,"Employed, worked full-time",257,98,134,57,13,0,3,734,1304
42,Married in a de facto marriage,"Employed, worked part-time",64,68,105,42,23,0,0,100,398
42,Married in a de facto marriage,"Employed, away from work",13,18,14,5,5,0,0,47,100
42,Married in a de facto marriage,"Unemployed, looking for full-time work",4,0,9,4,4,0,0,29,49
42,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,8,0,0,0,0,5,17
42,Married in a de facto marriage,Not in the labour force,22,46,73,36,17,4,4,73,275
42,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,3
42,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
42,Not married,"Employed, worked full-time",788,220,321,94,33,11,0,1795,3266
